map EGL-G2-D
fac 5 10 {0,176,200,29,73}
hosp 2 {0,115}
n_ALS 6 1 {2:0,3:176,1:73}
n_BLS 23 1 {6:0,3:176,6:200,1:29,7:73}
n_CLS 10 0 {2:0,1:176,3:200,2:29,2:73}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23      6   193   194  0.467045  {0,1,1}     25    1
118     6    59    60  0.302784  {0,1,0}     40    1
98     50   240   241  0.046749  {0,1,0}     24    0
110    89   216   217  0.028152  {0,2,0}     25    1
94     99    92    93  0.762542  {1,0,0}     28    1
93    154    63    65  0.052649  {0,1,0}     22    0
62    166    37    75  0.583137  {0,2,0}     29    0
41    172     6    27  0.404640  {0,0,1}     39    1
106   175    66    92  0.707737  {1,1,0}     38    1
90    204   154   158  0.159130  {0,2,0}     21    0
55    208    48    57  0.998753  {1,0,0}     36    1
52    217   251   252  0.148299  {1,0,0}     38    1
97    280    23    87  0.736285  {1,1,0}     35    1
0     304    10    11  0.130336  {0,2,0}     30    1
113   350   179   180  0.355340  {1,0,0}     30    1
125   362   211   212  0.123802  {0,2,0}     38    1
77    365   227   231  0.380404  {1,1,0}     37    1
105   383    80    81  0.205350  {0,3,0}     29    1
84    388   245   247  0.362529  {0,1,0}     39    0
63    422   196   198  0.334070  {1,1,0}     37    1
126   436    39    73  0.569398  {0,1,0}     32    1
112   437   216   217  0.354217  {1,1,0}     29    1
22    442     6    27  0.483903  {1,0,0}     35    0
108   480   126   150  0.306502  {1,1,0}     24    1
24    498   206   207  0.392264  {0,3,0}     34    1
19    502   196   197  0.717621  {0,1,0}     35    1
116   521     3     4  0.763017  {1,1,0}     37    1
56    537    28    29  0.895363  {1,0,0}     24    1
85    538    31    38  0.355860  {0,1,0}     25    0
122   553   236   238  0.168868  {0,0,1}     29    1
99    573    10    41  0.959302  {0,3,0}     24    1
21    573   217   218  0.412725  {0,3,0}     28    0
7     591   201   202  0.239769  {0,2,0}     38    1
59    593   199   200  0.566362  {1,1,0}     28    1
71    596    71    72  0.208708  {0,1,1}     25    1
117   597   146   147  0.670332  {0,1,0}     34    0
60    604    12    13  0.693665  {1,1,0}     25    1
75    605    67    68  0.111477  {0,3,0}     30    0
38    619    85   101  0.992164  {1,1,0}     33    1
5     623   239   243  0.860065  {1,0,0}     22    1
115   625    99   100  0.657680  {0,1,0}     40    0
88    626    43    45  0.602979  {0,1,0}     40    1
42    639   208   210  0.419953  {0,1,0}     22    0
54    654   252   253  0.921232  {1,0,0}     39    1
8     657   152   155  0.080484  {0,2,0}     34    1
34    660   143   144  0.323054  {0,1,0}     35    1
96    673    42    43  0.722869  {0,2,0}     31    1
58    679   195   248  0.793343  {0,2,0}     36    0
29    683     2     3  0.922842  {0,0,1}     38    0
87    685   137   138  0.337916  {0,3,0}     31    1
74    703    48    57  0.414561  {0,3,0}     33    1
95    704    97    98  0.975494  {0,3,0}     33    1
86    710   194   242  0.936482  {0,2,0}     38    1
72    711    32    33  0.964101  {0,1,1}     28    1
120   720   113   114  0.412041  {0,1,1}     20    0
65    727    28    29  0.784433  {1,3,0}     40    1
100   734    19    25  0.214256  {0,0,1}     29    1
50    735   137   138  0.341864  {1,0,0}     29    1
43    770    16    17  0.608637  {0,1,1}     39    1
104   784    91    96  0.532910  {1,3,0}     27    1
2     787    37    75  0.360287  {1,1,0}     24    1
9     788    48    49  0.659628  {0,1,0}     25    1
101   788   113   115  0.634464  {1,0,0}     25    1
46    792   178   179  0.857957  {1,0,0}     23    1
79    794    99   131  0.979547  {0,1,0}     32    0
20    808    66    93  0.588316  {1,1,0}     22    1
16    811    53    55  0.309475  {0,3,0}     40    0
66    832    55    56  0.066652  {0,0,1}     21    0
28    832   117   121  0.861322  {0,1,0}     23    1
45    858   208   210  0.963868  {0,1,0}     25    0
81    860    66    67  0.300535  {0,1,0}     34    1
64    861   135   147  0.519502  {0,3,0}     28    0
44    865   156   157  0.915808  {1,1,0}     31    1
1     871   163   167  0.726908  {0,2,0}     20    0
114   879    32    33  0.992232  {1,0,0}     20    1
