map EGL-G2-B
fac 5 10 {0,179,71,79,210}
hosp 1 {0}
n_ALS 8 1 {2:0,1:179,2:71,2:79,1:210}
n_BLS 24 1 {6:0,2:179,4:71,8:79,4:210}
n_CLS 9 0 {2:0,2:71,5:210}
      c_m  head  tail      c_af      c_d  c_tau  c_h
126     9   125   150  0.394606  {0,1,0}     30    0
15     25   239   240  0.778247  {0,1,0}     38    0
88     27   129   130  0.683391  {0,2,0}     34    1
50     52   227   229  0.248862  {0,3,0}     21    0
109    54   227   233  0.313285  {0,2,0}     21    1
81    106   227   229  0.298450  {0,2,0}     24    1
40    106    63    65  0.734674  {0,1,0}     26    1
59    139   124   125  0.270827  {0,2,0}     40    1
78    147   133   134  0.752464  {0,3,0}     29    0
44    174   198   199  0.285342  {1,1,0}     39    1
97    182   172   173  0.519393  {0,3,0}     38    1
122   204   163   167  0.812569  {1,0,0}     26    1
93    232    67    69  0.534049  {0,1,0}     37    0
67    347   105   106  0.665529  {1,0,0}     27    1
23    391    31    38  0.980176  {1,0,0}     29    1
114   422   251   252  0.705485  {1,0,0}     31    1
37    456     2    14  0.149340  {0,3,0}     27    1
1     458   195   248  0.092217  {0,3,0}     39    0
69    461   233   234  0.857422  {0,1,0}     35    0
20    467   198   199  0.506069  {0,3,0}     28    0
61    478    32    34  0.732559  {1,1,0}     33    1
116   502   242   243  0.688855  {1,0,0}     28    1
2     515   153   154  0.824185  {1,1,0}     25    1
66    526   150   151  0.663315  {0,2,0}     25    1
75    529    19    25  0.305119  {0,1,0}     31    0
87    546   101   102  0.346448  {1,0,0}     34    1
30    559   226   251  0.343335  {0,2,0}     31    0
46    560    20    21  0.615844  {0,1,0}     27    1
90    588   196   198  0.364461  {0,1,0}     30    0
89    598   251   252  0.556108  {1,1,0}     35    1
24    603   185   186  0.522344  {0,1,0}     34    0
32    603    47    64  0.038999  {0,1,0}     22    0
127   613    58    59  0.341989  {1,0,0}     27    1
80    618    37    75  0.074264  {0,3,0}     22    1
76    620   113   114  0.872005  {0,3,0}     27    1
45    621    45    64  0.807702  {1,2,0}     27    1
