map EGL-G1-D
fac 5 10 {0,222,119,234,64}
hosp 2 {0,12}
n_ALS 6 1 {1:0,1:222,1:119,1:234,2:64}
n_BLS 20 1 {3:0,1:222,5:119,7:234,4:64}
n_CLS 6 0 {2:222,3:119,1:234}
      c_m  head  tail      c_af      c_d  c_tau  c_h
85     78    60    67  0.855403  {0,2,0}     21    1
60     90   195   196  0.947541  {1,1,0}     38    1
124    98   234   236  0.331566  {0,2,0}     40    0
76    192   157   158  0.615801  {0,2,0}     37    1
43    216   206   207  0.928995  {0,1,0}     26    1
23    219   162   166  0.280914  {0,1,0}     38    0
113   292   110   113  0.874071  {0,2,0}     31    1
3     301   156   160  0.552568  {0,2,0}     21    1
14    312   215   216  0.164752  {0,2,0}     25    0
27    327   142   143  0.315001  {0,1,0}     35    0
116   341    50    51  0.377327  {1,0,0}     40    1
51    350   219   220  0.507245  {0,1,0}     32    0
63    358   246   248  0.186217  {1,1,0}     40    1
92    372    51    52  0.723918  {0,0,1}     27    1
9     372   115   116  0.264049  {0,0,1}     28    0
17    387   213   214  0.895934  {0,2,0}     30    1
65    398    97   126  0.063681  {1,0,0}     34    1
22    401    23   229  0.731609  {0,3,0}     25    1
88    441   105   117  0.117785  {0,1,0}     39    0
115   461   132   133  0.029560  {0,2,0}     37    0
56    468    36    39  0.314020  {0,2,0}     32    0
42    476    98   130  0.013021  {1,0,0}     33    1
106   476   147   148  0.526528  {0,1,1}     25    0
44    478    96   114  0.747676  {1,0,0}     24    1
75    487    27    30  0.083602  {0,2,0}     25    1
122   488    31    32  0.307807  {1,1,0}     20    1
20    493   165   177  0.681152  {1,1,0}     34    1
15    511    55    56  0.651629  {0,1,0}     20    0
100   515    23   229  0.188386  {0,1,0}     37    1
35    523   232   234  0.665138  {1,0,0}     24    1
62    533   204   209  0.322202  {0,2,0}     22    1
97    544   127   128  0.093471  {1,0,0}     26    1
74    559   243   244  0.925471  {0,1,1}     33    0
50    560    48    57  0.021676  {0,1,0}     32    1
105   574   193   194  0.147064  {1,0,0}     22    1
52    576   243   244  0.679098  {0,2,0}     33    0
48    579   131   132  0.084838  {0,1,0}     30    1
79    618   153   156  0.496421  {0,0,1}     32    1
123   621   142   143  0.990143  {0,1,0}     28    1
10    634     5     6  0.585839  {0,1,1}     35    0
38    638   158   159  0.196867  {0,2,0}     34    1
83    643    28    29  0.161394  {1,0,0}     30    1
69    652   229   230  0.093921  {0,1,1}     33    0
71    654    75    76  0.676849  {0,2,0}     38    1
108   654   198   200  0.359562  {0,2,0}     35    1
58    657   118   119  0.074188  {0,3,0}     24    1
68    657   158   159  0.686585  {0,0,1}     28    1
25    662     2     3  0.323780  {0,3,0}     36    1
67    666   211   212  0.378689  {0,0,1}     27    1
33    675   125   149  0.337191  {0,1,0}     38    1
28    677   166   167  0.932094  {0,2,0}     37    1
37    697   190   192  0.616265  {0,1,0}     21    1
72    708   242   245  0.474159  {0,2,0}     20    1
96    714   198   199  0.097112  {0,2,0}     37    1
81    717   165   174  0.928852  {0,0,1}     27    1
11    728   144   145  0.176822  {0,0,1}     30    1
66    730   124   151  0.414977  {0,3,0}     26    1
21    736   231   232  0.963382  {0,2,0}     39    0
87    738   240   242  0.025034  {0,2,0}     26    1
47    756   226   227  0.201902  {0,2,0}     20    1
109   763   144   145  0.716055  {1,1,0}     36    1
19    766   222   225  0.377577  {1,1,0}     33    1
8     776   124   151  0.224932  {0,2,0}     36    1
39    777   204   205  0.252742  {0,3,0}     39    1
99    782   232   234  0.870125  {0,1,0}     35    0
121   789     9    10  0.505802  {0,3,0}     25    0
32    805   131   132  0.209321  {0,1,0}     32    1
102   812   134   135  0.541711  {0,3,0}     25    0
70    820   234   236  0.318116  {1,0,0}     27    1
53    841    83    84  0.762372  {1,0,0}     35    1
86    844   176   179  0.103117  {0,1,0}     27    1
78    846   206   207  0.990260  {0,2,0}     21    1
89    854    55    56  0.329149  {1,0,0}     30    1
107   864     8    33  0.211855  {0,2,0}     34    1
73    869   163   164  0.813815  {0,1,1}     28    0
125   869    43    44  0.356659  {1,0,0}     31    1
111   876   190   192  0.298174  {0,2,0}     31    1
82    877     7     8  0.777888  {0,3,0}     21    0
13    884   227   228  0.044099  {0,1,0}     21    0
4     885    11    42  0.786021  {0,0,1}     32    0
59    890   178   183  0.431881  {0,0,1}     39    0
1     904    16    17  0.645361  {1,1,0}     29    1
12    910   158   160  0.557163  {0,1,1}     29    0
127   917   153   157  0.348611  {1,0,0}     29    1
2     941   199   201  0.263825  {1,1,0}     36    1
90    956   202   204  0.989566  {0,2,0}     23    0
0     965    86    87  0.199953  {1,1,0}     22    1
41    967   141   142  0.642009  {0,1,0}     24    0
46    975     3    15  0.983123  {0,1,0}     37    1
112   983    36    38  0.139539  {1,1,0}     40    1
29    988   139   141  0.747626  {1,1,0}     21    1
7     989   231   232  0.975794  {1,0,0}     35    1
64    991   111   112  0.750586  {0,2,0}     31    1
103  1004   238   240  0.751108  {0,1,0}     26    1
16   1008    11    42  0.245738  {0,0,1}     37    1
117  1030    19    25  0.911566  {0,2,0}     30    0
18   1033    43    46  0.974697  {1,1,0}     26    1
93   1059   129   130  0.891074  {1,1,0}     22    1
5    1068   240   241  0.577139  {1,0,0}     40    1
119  1070   155   161  0.396317  {0,0,1}     37    0
104  1078   129   136  0.051838  {1,1,0}     33    1
61   1084    89    91  0.564095  {0,0,1}     27    0
110  1088   119   161  0.654829  {1,3,0}     36    1
49   1104    53    55  0.670139  {0,0,1}     34    1
24   1106    25    26  0.620419  {1,1,0}     28    1
80   1130   237   240  0.499965  {0,1,0}     31    0
120  1131    62    63  0.892296  {0,2,0}     23    0
45   1134    10    41  0.798613  {0,2,0}     34    1
95   1136    54    58  0.214408  {0,0,1}     30    0
36   1156   118   119  0.883380  {0,3,0}     21    1
40   1165    49    56  0.404822  {1,1,0}     39    1
84   1167    47    64  0.685729  {0,1,0}     34    0
34   1170    83    84  0.533784  {0,2,0}     25    1
77   1180    66    67  0.160200  {0,3,0}     34    0
6    1193   240   241  0.059218  {0,1,0}     39    1
57   1200    91    92  0.003450  {0,2,0}     32    0
94   1221    77    78  0.058131  {1,1,0}     28    1
91   1235    73    75  0.574610  {0,0,1}     26    0
31   1255    26    28  0.803160  {0,2,0}     37    1
114  1266    17    19  0.977626  {0,3,0}     40    0
55   1271   206   207  0.010927  {0,1,0}     24    1
101  1292   177   178  0.720813  {0,3,0}     21    0
98   1322    95    97  0.217201  {0,1,0}     20    0
118  1335   237   238  0.894085  {0,3,0}     30    1
54   1342   180   181  0.763497  {0,3,0}     29    1
126  1344   105   107  0.325199  {0,2,0}     23    1
26   1363    31    38  0.229147  {1,0,0}     36    1
30   1425     5     6  0.502290  {0,1,0}     20    1
