map EGL-G2-A
fac 5 10 {0,197,173,128,139}
hosp 1 {0}
n_ALS 9 1 {1:197,4:173,2:128,2:139}
n_BLS 19 1 {4:0,7:197,1:173,6:128,1:139}
n_CLS 5 0 {1:0,2:197,2:139}
      c_m  head  tail      c_af      c_d  c_tau  c_h
29      2   157   161  0.546727  {0,3,0}     30    1
66      7   208   210  0.915126  {0,1,1}     36    1
32     11   203   204  0.907973  {0,1,0}     22    1
11     16   190   192  0.847594  {1,1,0}     23    1
39     59   218   225  0.880922  {1,1,0}     29    1
15    110    69    80  0.825572  {0,0,1}     23    0
37    113   104   105  0.308947  {1,1,0}     22    1
28    118    19    25  0.834360  {1,1,0}     29    1
30    137   107   109  0.808628  {0,2,0}     23    1
81    148    53    54  0.071082  {0,3,0}     33    0
2     170     8     9  0.661463  {0,2,0}     32    0
5     206   185   187  0.816104  {0,2,0}     26    0
118   213   122   123  0.952533  {0,3,0}     22    1
38    243   157   161  0.204086  {0,2,0}     32    1
58    282    76    77  0.425322  {0,2,0}     29    1
14    283   201   203  0.683993  {0,0,1}     31    0
22    297    34    41  0.400744  {0,1,0}     35    0
7     318   151   152  0.786709  {1,3,0}     25    1
73    345    86    87  0.796312  {0,1,0}     22    0
68    360   180   181  0.747075  {1,0,0}     31    1
55    362   178   185  0.484576  {0,1,1}     33    0
57    374   190   192  0.384333  {1,0,0}     28    1
102   410   107   108  0.309958  {0,1,0}     26    1
116   438   191   195  0.458582  {0,1,0}     23    0
47    446    67    68  0.145945  {1,1,0}     28    1
119   452    99   131  0.973066  {1,0,0}     30    1
120   461   210   211  0.622293  {0,3,0}     37    0
85    461    65    66  0.310826  {1,0,0}     35    1
123   485   210   215  0.088019  {0,2,0}     38    1
117   505   142   143  0.770217  {0,1,1}     40    1
43    521   103   111  0.430813  {0,1,0}     30    0
72    523     4    22  0.537308  {0,3,0}     25    1
110   540    23   237  0.786144  {0,2,0}     27    1
25    548   136   146  0.849947  {0,0,1}     33    1
95    559   171   172  0.589457  {0,2,0}     33    1
52    562   154   157  0.065732  {0,1,0}     40    0
60    565   216   217  0.113136  {0,2,0}     22    0
77    565   198   199  0.609664  {1,1,0}     31    1
53    577     6     7  0.611492  {1,1,0}     27    1
6     598   218   250  0.028447  {1,1,0}     23    1
70    604   170   174  0.320161  {0,2,0}     23    0
122   605    95    96  0.295852  {1,1,0}     28    1
31    607   231   232  0.938151  {0,2,0}     40    0
89    607    82    85  0.466210  {1,1,0}     21    1
109   639    91    96  0.067102  {0,0,1}     33    1
51    648   125   152  0.844821  {0,2,0}     31    0
27    672   239   240  0.330421  {1,1,0}     31    1
42    683    36    39  0.134152  {0,1,0}     26    1
0     683   156   157  0.316230  {0,2,0}     22    0
49    707   245   246  0.876131  {1,0,0}     28    0
92    712   251   252  0.135551  {0,2,0}     22    1
41    713   123   124  0.472310  {1,1,0}     34    1
99    714   135   147  0.094113  {1,0,0}     30    1
3     739    79    80  0.621837  {1,3,0}     33    1
98    754   193   194  0.412958  {0,1,0}     28    1
84    765   201   202  0.740116  {0,2,0}     22    0
127   768   250   251  0.181918  {1,1,0}     23    1
126   780   164   165  0.351486  {1,1,0}     39    1
94    788    25    26  0.912598  {0,3,0}     36    0
8     789   157   163  0.487464  {0,2,0}     27    1
105   791    48    49  0.943690  {0,2,0}     29    0
33    806   133   135  0.028206  {0,2,0}     26    1
82    818    79    80  0.088882  {0,1,1}     21    1
112   831   122   124  0.385117  {0,1,0}     27    1
56    859   163   168  0.297339  {1,1,0}     25    1
9     880   249   252  0.689093  {0,1,0}     24    0
54    881   216   218  0.761668  {0,3,0}     28    1
115   888   212   213  0.579750  {0,1,0}     40    0
78    889    74    75  0.531714  {1,1,0}     29    1
125   892   227   231  0.962504  {0,2,0}     29    0
76    896   188   189  0.464594  {1,0,0}     24    1
13    896   233   254  0.916451  {0,3,0}     29    0
12    901    12    13  0.320763  {0,2,0}     35    0
108   901    47    64  0.568094  {0,0,1}     27    1
100   908   249   250  0.451829  {1,3,0}     31    1
86    909    53    55  0.740497  {1,1,0}     25    1
87    923    54    58  0.918966  {0,1,0}     25    0
23    930   143   145  0.450815  {0,3,0}     25    0
4     941   245   246  0.267631  {1,3,0}     24    1
63    953   178   179  0.317134  {0,2,0}     32    1
101   956   135   136  0.214456  {0,2,0}     39    1
50    961   209   216  0.391648  {0,1,0}     40    1
34    966   193   194  0.940276  {0,3,0}     36    0
45    982   228   230  0.666564  {0,2,0}     23    1
18    982   239   243  0.424522  {0,1,1}     30    1
