map EGL-G1-C
fac 5 10 {0,67,62,93,135}
hosp 2 {0,234}
n_ALS 5 1 {1:67,2:62,2:93}
n_BLS 18 1 {4:0,3:67,4:62,3:93,4:135}
n_CLS 10 0 {2:0,1:67,1:62,2:93,4:135}
      c_m  head  tail      c_af      c_d  c_tau  c_h
29     34    91    92  0.303732  {0,2,0}     31    0
95     38    70    72  0.891557  {0,3,0}     40    1
37     62   227   228  0.040807  {0,1,0}     22    1
39     80   135   136  0.399205  {0,2,0}     38    1
85     90   116   120  0.399332  {0,1,0}     29    1
122   150   202   204  0.911409  {0,1,0}     35    1
31    163   129   130  0.346084  {0,1,0}     37    1
18    167   169   173  0.265739  {0,1,0}     30    1
7     167    45    64  0.939539  {1,0,0}     25    1
68    175   150   152  0.625200  {0,2,0}     28    1
117   221   196   203  0.785169  {0,2,0}     38    1
98    258     3    23  0.825085  {0,1,0}     40    0
51    268   219   221  0.242979  {1,0,0}     25    1
71    297   243   244  0.944658  {0,3,0}     34    1
48    432   223   224  0.940391  {0,1,0}     27    0
91    435   132   134  0.351594  {0,2,0}     35    1
27    452   103   104  0.555830  {0,1,1}     21    1
3     492   100   111  0.201367  {0,0,1}     28    0
22    521   142   143  0.113268  {0,3,0}     21    1
36    548   101   102  0.641022  {0,3,0}     21    0
79    565    42    43  0.701321  {0,1,0}     23    0
84    570    77    78  0.682793  {0,2,0}     40    1
86    571   163   164  0.355554  {1,1,0}     21    1
13    579   135   136  0.994540  {0,1,0}     40    1
33    581   238   239  0.051524  {0,2,0}     28    0
50    585    65    92  0.025221  {0,3,0}     32    1
2     599    46    47  0.992946  {0,2,0}     32    1
124   603   155   161  0.488592  {0,1,0}     36    0
115   621    54    58  0.152781  {1,1,0}     35    1
1     630    39    52  0.493377  {0,2,0}     40    1
116   632    11    42  0.419856  {0,3,0}     24    0
75    656    79    80  0.412639  {0,0,1}     28    1
5     663   129   136  0.431976  {1,1,0}     31    1
14    668     7    30  0.419107  {0,2,0}     40    1
111   684    31    32  0.403231  {0,3,0}     29    0
21    688    73    75  0.977523  {1,1,0}     37    1
42    689   198   199  0.276081  {0,2,0}     38    0
55    691   132   134  0.438934  {0,0,1}     37    0
11    700   104   105  0.314740  {0,2,0}     30    0
23    707   219   221  0.393417  {0,2,0}     21    1
47    726   246   248  0.239526  {1,0,0}     32    1
35    736   157   158  0.213226  {1,1,0}     24    1
106   744    29    31  0.792797  {0,1,1}     39    0
112   757   238   240  0.602945  {0,1,0}     21    0
64    761   125   149  0.265016  {0,1,0}     38    1
107   763   231   232  0.418292  {0,3,0}     29    1
19    770   185   192  0.103206  {1,0,0}     22    1
90    774    65    91  0.769274  {0,3,0}     37    0
70    776   154   155  0.401973  {1,0,0}     40    1
102   781   207   209  0.837038  {0,0,1}     33    1
45    797    75    76  0.148986  {1,1,0}     21    1
82    804   246   247  0.426408  {0,1,0}     27    0
26    807    98   130  0.185503  {1,1,0}     23    1
24    819    50    52  0.063477  {0,0,1}     27    1
83    823    50    52  0.333661  {0,2,0}     33    0
12    834   157   159  0.133592  {1,0,0}     26    1
16    835   157   159  0.903411  {0,1,0}     23    1
56    835    78    79  0.054227  {0,2,0}     20    1
108   853   140   141  0.486270  {0,0,1}     21    1
15    854   238   240  0.857467  {1,2,0}     31    1
126   855     1    12  0.472764  {0,3,0}     21    0
53    860     3    23  0.744454  {0,1,0}     22    0
77    862    61    62  0.854772  {0,2,0}     22    0
125   869   108   109  0.206586  {0,1,1}     24    0
28    869    24    26  0.093964  {1,3,0}     34    1
10    877    79    80  0.664353  {0,1,0}     24    1
87    878   191   194  0.740224  {0,2,0}     29    1
74    886    67    68  0.416523  {0,2,0}     37    0
44    893     0     1  0.511127  {0,2,0}     37    1
38    902    20    21  0.341899  {1,0,0}     24    1
61    902   231   236  0.151764  {0,1,0}     35    0
54    903    67    68  0.803909  {0,3,0}     32    1
88    903    27    30  0.159248  {0,3,0}     32    1
123   928   166   167  0.613605  {0,3,0}     40    1
69    934    48    49  0.838960  {1,1,0}     38    1
65    938    68    79  0.853528  {0,1,0}     22    1
46    943    77    78  0.686806  {0,2,0}     40    0
57    953   178   183  0.916457  {1,1,0}     20    1
92    954   226   227  0.088064  {0,1,0}     27    0
103   959   188   189  0.956975  {0,0,1}     33    1
17    990    84   100  0.223880  {0,1,0}     36    1
100   992    18    20  0.599535  {0,2,0}     25    0
101  1005    88    96  0.065581  {0,2,0}     23    1
67   1005   163   164  0.972253  {0,0,1}     40    1
49   1010    34    41  0.283562  {1,0,0}     38    1
127  1012   177   184  0.239471  {1,1,0}     38    1
119  1027    93    94  0.250719  {0,2,0}     22    1
32   1028   120   121  0.594961  {0,2,0}     31    0
43   1031    60    67  0.491766  {1,0,0}     27    1
80   1032    83    84  0.900077  {0,1,0}     34    1
81   1036    92    93  0.326274  {0,1,0}     21    1
73   1039   111   112  0.928674  {1,1,0}     36    1
8    1042   121   122  0.940990  {0,1,0}     31    1
9    1044    36    38  0.725603  {0,1,0}     35    0
109  1050    83    85  0.932540  {0,2,0}     23    0
60   1051    67    68  0.395164  {0,2,0}     20    0
110  1051     1    12  0.777450  {1,0,0}     39    1
105  1057   184   185  0.268539  {0,2,0}     29    1
58   1066    73    75  0.409612  {1,1,0}     26    1
20   1071    23   229  0.010788  {0,3,0}     31    1
76   1099    57    61  0.285864  {0,3,0}     24    0
78   1110    32    33  0.319010  {1,1,0}     31    1
113  1123     8    33  0.764108  {1,0,0}     26    1
25   1136    95    97  0.922935  {0,2,0}     36    1
72   1139    17    22  0.982931  {0,3,0}     23    0
34   1146   244   245  0.663020  {0,1,1}     33    1
121  1157   189   241  0.843330  {1,1,0}     32    1
89   1159    68    79  0.954185  {0,1,0}     23    1
104  1167   105   107  0.997874  {1,1,0}     30    1
41   1169   212   218  0.449264  {0,2,0}     40    1
63   1172   178   183  0.217881  {0,2,0}     35    1
6    1188   158   159  0.333975  {0,1,0}     29    1
52   1192    53    55  0.492199  {0,2,0}     29    0
59   1198   144   145  0.234677  {0,2,0}     24    0
97   1219   212   243  0.294224  {0,2,0}     36    1
40   1226   110   113  0.626333  {0,3,0}     20    0
66   1237   219   220  0.697134  {0,3,0}     24    0
120  1247    32    34  0.972818  {0,2,0}     37    1
30   1278   112   113  0.813926  {1,0,0}     27    1
4    1327   184   185  0.181723  {0,3,0}     28    0
99   1329    43    46  0.937057  {0,3,0}     24    1
96   1358   227   228  0.299105  {1,1,0}     36    1
114  1361   142   143  0.418700  {1,1,0}     36    1
0    1386   170   171  0.622820  {0,2,0}     22    0
93   1389   202   203  0.774030  {1,1,0}     22    1
118  1393   139   140  0.588804  {0,2,0}     21    0
94   1412   111   112  0.237064  {1,1,0}     31    1
62   1435   142   144  0.740092  {0,0,1}     26    0
