map EGL-G2-B
fac 5 10 {0,246,162,154,70}
hosp 3 {0,234,152}
n_ALS 9 1 {3:0,2:246,3:162,1:70}
n_BLS 25 1 {3:0,5:246,7:162,5:154,5:70}
n_CLS 6 0 {1:0,2:246,2:154,1:70}
      c_m  head  tail      c_af      c_d  c_tau  c_h
96     20   117   118  0.350491  {1,0,0}     21    1
90     32   194   242  0.308312  {1,0,0}     33    1
123    60     3    15  0.495515  {0,2,0}     38    0
37     71     5    26  0.388564  {0,3,0}     30    0
14     76   101   102  0.534140  {0,1,0}     35    0
121   139    99   100  0.252041  {1,1,0}     30    1
93    150   250   251  0.207080  {0,1,0}     28    0
40    174    95    96  0.196982  {0,0,1}     38    0
117   175    98   127  0.777948  {1,1,0}     26    1
22    181   201   202  0.587111  {1,1,0}     40    0
103   193     6    27  0.996671  {1,1,0}     30    1
58    306    23   150  0.176936  {0,2,0}     32    0
94    350   112   113  0.821266  {0,1,1}     40    1
100   369   104   114  0.304710  {0,1,1}     30    0
15    379   116   123  0.669695  {0,1,0}     31    0
113   390   116   117  0.868560  {0,1,1}     33    1
2     397    61    62  0.841551  {1,1,0}     21    1
49    397     7     8  0.659526  {1,1,0}     31    1
48    402   125   152  0.065147  {0,2,0}     38    1
109   405   116   117  0.007428  {0,2,0}     36    1
125   407   150   151  0.435973  {0,1,0}     26    1
126   426    18    19  0.494142  {0,1,0}     27    1
34    436    20    21  0.505779  {0,0,1}     20    1
105   485   202   203  0.310787  {0,2,0}     33    1
36    496   130   131  0.024346  {1,0,0}     34    1
25    504     8    33  0.853998  {0,3,0}     26    1
17    508    97   115  0.939168  {0,3,0}     38    0
106   512   189   190  0.138004  {0,1,0}     40    1
102   517    76    78  0.299782  {0,3,0}     28    0
107   528     1     2  0.363988  {0,2,0}     32    0
127   545   132   133  0.025053  {1,3,0}     22    1
65    548   135   147  0.688425  {0,1,0}     29    1
122   558   104   114  0.116488  {0,1,0}     30    0
9     559   159   161  0.812751  {0,2,0}     32    0
32    565   143   145  0.183513  {0,2,0}     28    0
78    566   126   150  0.741651  {1,1,0}     37    1
52    569    17    22  0.196217  {0,1,0}     31    0
16    581   133   134  0.344699  {1,2,0}     38    1
73    593   177   181  0.904117  {0,2,0}     35    1
83    600     3    15  0.646593  {1,1,0}     23    1
82    604    83    84  0.058071  {0,2,0}     39    1
114   612    81    89  0.794848  {1,1,0}     25    1
5     613   156   157  0.874072  {1,2,0}     21    1
61    627    25    26  0.329067  {0,2,0}     21    0
1     628    79    80  0.543334  {1,1,0}     30    1
50    628     5    23  0.022537  {0,3,0}     32    1
98    640   133   134  0.068619  {1,1,0}     23    1
104   648   135   136  0.956382  {0,2,0}     24    0
59    661    70    79  0.529558  {1,0,0}     36    1
64    676   148   149  0.188313  {0,2,0}     40    0
20    676   171   172  0.963808  {0,3,0}     38    1
87    697   154   157  0.667614  {0,1,0}     31    1
92    707   156   162  0.592774  {0,2,0}     34    1
41    715   192   193  0.376691  {0,0,1}     31    0
85    719    18    20  0.405163  {0,3,0}     23    1
18    728   239   244  0.253464  {0,2,0}     30    1
75    784   108   109  0.750047  {0,0,1}     20    1
43    791    79    80  0.050651  {0,2,0}     23    0
120   800   148   149  0.128100  {1,1,0}     38    1
12    808   170   171  0.870640  {1,1,0}     20    1
44    809   165   166  0.146268  {0,1,0}     31    0
33    818    29    31  0.424173  {0,3,0}     21    0
47    819   247   248  0.025332  {0,1,0}     24    1
70    830    39    40  0.110499  {1,0,0}     30    1
46    838   164   165  0.510492  {1,3,0}     24    1
45    839   158   159  0.610232  {0,0,1}     34    0
4     844   117   119  0.551356  {1,1,0}     36    1
27    847   201   203  0.631856  {0,3,0}     37    1
28    868    63    64  0.541938  {1,1,0}     23    1
81    872    61    65  0.047912  {0,2,0}     22    1
110   872    16    18  0.058234  {0,2,0}     40    0
67    873   204   205  0.253870  {1,0,0}     26    1
119   876     3    23  0.352209  {0,1,0}     40    1
54    884    98   127  0.850447  {1,0,0}     34    1
62    887    48    57  0.198521  {0,1,0}     32    1
21    889    50    52  0.767270  {0,1,0}     28    0
11    910   154   157  0.226040  {0,1,1}     21    1
56    930   165   166  0.977731  {1,0,0}     37    1
3     936   219   220  0.270643  {1,1,0}     35    1
84    941    56    57  0.072367  {0,1,1}     24    1
38    941    99   100  0.261499  {1,0,0}     35    0
115   953    62    63  0.018604  {0,1,1}     20    1
39    976   234   235  0.364225  {0,2,0}     39    1
95    978   128   139  0.262195  {0,1,0}     40    1
0     990   227   231  0.794816  {1,1,0}     26    1
26    998    41    51  0.542852  {1,1,0}     29    1
29    999    36    38  0.295290  {0,2,0}     21    1
68   1000    40    41  0.655922  {0,3,0}     20    1
69   1010   117   119  0.813976  {1,0,0}     30    1
66   1019   203   204  0.336000  {1,1,0}     22    0
124  1028    16    18  0.204511  {0,1,0}     35    0
31   1030   201   202  0.793080  {1,1,0}     34    1
6    1032   227   233  0.805486  {0,1,0}     26    0
13   1045    27    30  0.117762  {0,2,0}     25    0
89   1056   157   161  0.043331  {0,2,0}     30    1
72   1059    43    46  0.975542  {0,2,0}     39    1
101  1062   222   223  0.198420  {0,1,0}     24    0
30   1072    45    64  0.201576  {0,2,0}     24    0
7    1077   125   150  0.201041  {0,1,0}     23    1
51   1079   242   243  0.667123  {0,1,0}     37    1
80   1091   117   118  0.688464  {1,1,0}     28    1
79   1091   156   157  0.363192  {1,0,0}     24    1
116  1092   170   171  0.543099  {0,1,0}     28    0
88   1103   218   225  0.078289  {0,2,0}     35    0
55   1110    59    72  0.503919  {0,0,1}     31    0
91   1127   111   114  0.450907  {1,2,0}     24    0
71   1128   233   235  0.005281  {1,1,0}     40    1
10   1130     7     8  0.820208  {0,1,0}     31    1
108  1135   128   129  0.441966  {0,3,0}     36    1
99   1152   133   134  0.311028  {0,3,0}     29    1
63   1166    23   171  0.807822  {0,3,0}     30    0
42   1172    72    73  0.730183  {0,0,1}     32    1
35   1188     3     4  0.216616  {0,1,0}     21    0
74   1193     6    27  0.947464  {0,3,0}     28    1
112  1199    99   100  0.040659  {0,1,0}     33    1
60   1206   205   207  0.400010  {0,2,0}     22    1
19   1215   146   147  0.068897  {0,2,0}     20    1
111  1227    40    41  0.967333  {1,0,0}     35    1
97   1232   174   182  0.768539  {0,3,0}     21    1
53   1243    91    92  0.655406  {0,0,1}     20    1
23   1248    76    77  0.201014  {0,2,0}     34    1
86   1250    31    38  0.057021  {0,1,0}     23    1
118  1257   186   198  0.144705  {1,0,0}     34    1
24   1277   240   242  0.062122  {0,3,0}     25    0
77   1289   159   160  0.454699  {1,0,0}     27    1
76   1306    67    69  0.749600  {0,2,0}     21    0
8    1332   247   249  0.382480  {1,1,0}     27    1
57   1427    17    22  0.192737  {0,2,0}     40    1
