map EGL-G1-A
fac 5 10 {0,31,179,193,160}
hosp 2 {0,108}
n_ALS 6 1 {1:0,3:31,2:193}
n_BLS 25 1 {8:0,3:31,3:179,6:193,5:160}
n_CLS 7 0 {1:0,3:31,1:179,1:193,1:160}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119     5    68    69  0.655574  {0,1,1}     39    1
92     14   164   165  0.008139  {0,3,0}     27    1
97     54    11    42  0.793706  {0,1,0}     28    0
110   111    39    72  0.333394  {0,1,0}     39    1
47    122    15    17  0.091793  {0,2,0}     24    1
111   198     3    15  0.616345  {1,2,0}     30    1
16    223   174   175  0.233174  {0,2,0}     26    1
34    274   237   238  0.258703  {1,2,0}     25    1
102   307    60    67  0.262756  {0,3,0}     34    0
93    320    32    34  0.228807  {0,2,0}     33    1
18    320    23   170  0.243809  {0,1,1}     20    1
71    358   119   169  0.288108  {1,2,0}     40    1
113   363    89    91  0.424040  {1,1,0}     28    1
118   397   203   210  0.671920  {0,1,0}     39    1
86    410   116   117  0.097384  {0,1,0}     40    1
35    412   222   223  0.871607  {0,1,0}     34    1
81    421   227   228  0.559626  {0,2,0}     20    1
75    421   240   241  0.927156  {0,1,0}     34    1
70    427   124   149  0.791303  {0,3,0}     29    1
43    459     9    10  0.837830  {0,1,0}     28    0
32    461     4    22  0.602778  {0,3,0}     25    1
52    487   122   123  0.292077  {1,1,0}     20    1
49    488   204   209  0.375991  {0,2,0}     35    1
64    504   244   248  0.571298  {1,0,0}     37    1
67    524    58    59  0.844572  {1,1,0}     23    1
98    528    81    82  0.645312  {0,1,0}     31    0
95    530    75    77  0.890895  {0,1,1}     38    0
12    540   119   169  0.169980  {0,1,0}     21    1
30    560   242   245  0.512235  {0,3,0}     33    0
87    563    71    72  0.958199  {1,0,0}     35    1
107   574   105   107  0.013213  {0,2,0}     30    1
42    599   121   123  0.866397  {0,2,0}     39    1
3     609    59    60  0.645011  {0,1,1}     36    1
117   614   220   222  0.092284  {0,1,0}     35    1
122   616     0     1  0.725753  {0,3,0}     23    1
100   619   140   149  0.486854  {0,1,0}     20    0
66    623   189   241  0.076728  {1,0,0}     34    1
120   625   160   163  0.118233  {0,1,0}     22    1
109   651   120   154  0.415082  {0,3,0}     28    0
76    661   158   159  0.182247  {1,1,0}     22    1
51    661   165   177  0.715822  {0,1,1}     34    1
91    662   132   133  0.569542  {0,2,0}     36    1
79    679   173   181  0.032585  {0,2,0}     31    0
6     702    31    38  0.323836  {0,1,0}     30    0
1     725    96   111  0.262239  {0,1,0}     38    0
45    731    73    74  0.474328  {0,2,0}     38    0
96    731    16    18  0.808017  {1,0,0}     37    1
38    737    81    82  0.399971  {0,2,0}     38    1
8     748    82    83  0.430665  {0,2,0}     20    0
37    767   140   149  0.509075  {0,2,0}     32    1
40    822    73    75  0.438737  {0,2,0}     37    0
63    832   152   153  0.047661  {0,2,0}     22    0
19    843   162   166  0.715849  {0,1,0}     38    0
31    843   173   181  0.820207  {0,3,0}     29    0
24    855    40    41  0.287459  {1,1,0}     25    1
57    876    84   100  0.059574  {0,0,1}     25    1
11    882   229   230  0.611242  {0,1,0}     26    1
0     895    48    57  0.555172  {0,1,0}     24    1
123   897   199   201  0.443796  {0,0,1}     22    1
115   902    62    63  0.472511  {1,0,0}     28    1
28    903   222   223  0.426188  {0,3,0}     37    1
33    925     1    12  0.826945  {0,3,0}     21    1
54    934   160   163  0.006330  {0,1,0}     27    0
50    947    22    24  0.027240  {1,0,0}     30    0
39    948   213   216  0.183174  {0,3,0}     22    0
116   965   226   231  0.335227  {0,2,0}     31    1
15    968     4     5  0.467696  {1,0,0}     30    1
60    984    36    37  0.481863  {0,2,0}     30    1
121   986    49    50  0.554907  {0,1,0}     37    1
104   996     5    26  0.229766  {1,1,0}     31    1
78   1014    27    28  0.054186  {1,1,0}     23    1
56   1017   156   162  0.707178  {0,1,1}     22    0
74   1020    38    40  0.737477  {0,2,0}     34    1
36   1023    65    66  0.918812  {1,0,0}     36    1
108  1031   198   200  0.489076  {0,3,0}     36    1
77   1035   185   186  0.198629  {0,2,0}     34    1
126  1036    18    20  0.455804  {1,0,0}     30    1
21   1037   231   236  0.858324  {0,0,1}     21    1
48   1045    32    33  0.623335  {0,1,1}     30    1
65   1049   204   209  0.513754  {1,1,0}     24    1
125  1051    80    88  0.092165  {0,1,0}     23    0
127  1052   219   221  0.619804  {0,1,1}     20    1
14   1073    67    68  0.165229  {1,0,0}     31    1
89   1087   153   156  0.485592  {1,0,0}     38    1
58   1088     2     3  0.771774  {0,1,1}     33    1
90   1097    68    69  0.474147  {0,3,0}     30    1
