map EGL-G2-A
fac 5 10 {0,174,93,225,132}
hosp 2 {0,66}
n_ALS 9 1 {4:0,3:93,2:132}
n_BLS 22 1 {3:0,8:174,3:93,3:225,5:132}
n_CLS 5 0 {1:174,2:93,1:225,1:132}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      6    24    25  0.062392  {1,0,0}     21    1
97     47    19    25  0.565437  {0,1,0}     25    1
56     60    61    65  0.250241  {0,2,0}     30    1
0      83    91    96  0.909269  {0,3,0}     33    1
1     153   204   206  0.742579  {0,1,0}     23    1
40    173    16    18  0.719046  {0,2,0}     33    0
85    241    57    61  0.567253  {1,0,0}     35    1
22    282   156   162  0.376965  {1,0,0}     40    1
8     309    29    30  0.579403  {1,1,0}     27    1
50    322   213   214  0.847840  {0,2,0}     32    1
113   326    57    61  0.556520  {0,1,0}     27    1
21    349   218   225  0.263622  {0,3,0}     29    0
29    359    82    83  0.021652  {1,0,0}     29    1
20    369    20    21  0.417632  {1,2,0}     28    0
104   376   222   223  0.842345  {0,1,0}     38    0
91    376   184   185  0.054317  {1,1,0}     29    1
83    382    53    54  0.262790  {0,2,0}     20    0
15    413   227   231  0.105164  {0,1,0}     23    1
110   424   116   117  0.758947  {0,3,0}     32    0
7     426    27    30  0.453074  {0,1,0}     40    0
121   479    14    15  0.286582  {0,1,0}     27    0
55    479   156   157  0.394353  {0,1,1}     22    0
124   490   242   243  0.527039  {0,3,0}     40    1
65    509   103   104  0.513215  {0,1,0}     20    1
106   525   181   182  0.873555  {0,1,0}     29    0
39    527   240   241  0.787888  {0,3,0}     24    1
108   553    66    93  0.400794  {0,2,0}     26    0
74    557    28    29  0.236554  {0,1,0}     22    1
45    581    98   127  0.343192  {1,0,0}     30    1
75    588   120   170  0.867321  {0,2,0}     27    1
103   589    43    46  0.095504  {0,3,0}     21    1
51    594   153   154  0.741580  {1,0,0}     31    1
16    606    76    78  0.110410  {1,0,0}     38    1
32    610   210   211  0.209381  {0,1,0}     36    1
87    633   245   246  0.849244  {1,0,0}     27    1
6     635    30    33  0.522314  {1,0,0}     34    1
41    636   166   175  0.388878  {0,1,1}     20    1
49    640   106   118  0.517138  {1,1,0}     35    1
46    646    28    29  0.293315  {0,2,0}     34    1
47    678   216   218  0.929233  {0,1,0}     26    1
81    683     5    23  0.243763  {1,0,0}     27    1
111   684   220   221  0.358658  {0,1,0}     28    1
28    686    76    78  0.655749  {1,1,0}     28    1
2     693   174   189  0.006457  {1,1,0}     25    1
67    695   175   176  0.791292  {0,1,0}     28    1
93    695     6     7  0.352876  {1,1,0}     23    1
58    720   128   139  0.030942  {0,1,0}     22    1
5     720   158   159  0.040128  {1,0,0}     27    1
107   726   117   121  0.480207  {0,2,0}     32    0
43    730   150   151  0.902516  {1,0,0}     21    1
34    736    79    80  0.401823  {1,1,0}     21    0
14    752   190   192  0.901296  {1,0,0}     23    1
73    753    39    73  0.684255  {0,1,1}     25    0
80    758    87    88  0.663990  {0,2,0}     23    1
79    758   186   198  0.563193  {1,1,0}     31    1
76    761   137   138  0.475491  {1,1,0}     30    1
54    765   208   209  0.772620  {1,1,0}     33    1
105   772    74    75  0.100767  {0,3,0}     22    0
57    774   153   154  0.056930  {0,3,0}     34    0
