map EGL-G2-E
fac 5 10 {0,93,124,174,117}
hosp 2 {0,107}
n_ALS 5 1 {1:0,2:93,1:124,1:174}
n_BLS 18 1 {7:93,5:124,4:174,2:117}
n_CLS 7 0 {2:0,3:174,2:117}
      c_m  head  tail      c_af      c_d  c_tau  c_h
92     11   107   108  0.479446  {1,0,0}     28    1
121    67   157   163  0.819858  {0,2,0}     34    0
38     77    18    19  0.201217  {0,0,1}     24    1
12     87   152   153  0.175473  {0,2,0}     28    1
63    112   222   223  0.440502  {0,2,0}     24    1
26    126   216   218  0.601381  {1,1,0}     40    1
67    132    30    33  0.548760  {1,1,0}     40    1
57    147   178   179  0.245946  {1,0,0}     39    1
123   186   135   136  0.721109  {0,1,1}     23    0
64    188    62    63  0.339673  {0,1,0}     22    1
18    201   157   163  0.922570  {0,2,0}     25    0
35    203   223   224  0.891440  {0,2,0}     36    0
53    294    69    80  0.596064  {0,1,0}     40    1
98    295   249   252  0.571935  {1,0,0}     28    1
83    297   136   137  0.463719  {0,1,0}     28    0
109   317   116   117  0.384818  {0,2,0}     24    1
111   329   101   112  0.475660  {0,2,0}     27    0
96    371   102   103  0.331034  {1,1,0}     36    1
127   388   102   111  0.745625  {0,2,0}     21    0
34    398   135   147  0.100808  {0,2,0}     29    1
37    435   166   178  0.125122  {1,1,0}     33    1
119   455   123   124  0.104237  {0,0,1}     36    0
23    464    84    85  0.894421  {0,1,0}     22    1
0     466   226   227  0.848579  {0,0,1}     37    0
3     491   123   124  0.537026  {1,1,0}     23    1
51    515   117   121  0.976788  {1,0,0}     37    1
5     543   222   223  0.105116  {0,0,1}     29    1
102   547   211   212  0.798797  {0,3,0}     24    1
68    579    99   131  0.123124  {0,1,0}     22    1
44    586   137   138  0.067401  {1,1,0}     30    1
124   597   133   135  0.013632  {1,2,0}     32    1
112   603     7     8  0.159136  {0,1,0}     24    0
1     611    50    52  0.131279  {0,3,0}     25    0
62    617   162   163  0.558575  {1,1,0}     23    1
15    619   127   128  0.266440  {1,1,0}     36    1
114   623    50    51  0.159801  {1,1,0}     32    1
110   624   240   242  0.241156  {1,1,0}     33    1
56    631   192   194  0.383350  {0,2,0}     34    1
89    647   236   237  0.724072  {0,3,0}     37    1
29    650   228   230  0.648403  {1,0,0}     38    1
115   657   204   205  0.468705  {0,2,0}     26    0
106   660    99   131  0.845172  {0,2,0}     33    1
42    682     6     7  0.428268  {0,1,0}     29    0
85    691   148   149  0.399413  {0,2,0}     35    1
