map EGL-G2-B
fac 5 10 {0,135,51,218,124}
hosp 2 {0,104}
n_ALS 5 1 {3:135,2:51}
n_BLS 18 1 {5:0,3:135,2:51,1:218,7:124}
n_CLS 7 0 {2:51,3:218,2:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
70     22    42    43  0.314297  {0,2,0}     26    1
119    25   179   180  0.608115  {0,1,0}     30    1
67     30   103   111  0.512700  {0,1,0}     23    1
2      31    78    79  0.985058  {1,3,0}     39    0
22     69   145   146  0.486558  {0,0,1}     31    1
108   101   174   183  0.183296  {1,1,0}     37    1
126   102    19    20  0.220366  {0,2,0}     34    1
80    110    97    98  0.770489  {0,3,0}     37    1
26    132   216   218  0.164793  {0,3,0}     32    0
11    152     4     5  0.291026  {0,2,0}     24    0
113   156    90    91  0.867785  {0,1,1}     22    0
62    166    69    70  0.898797  {1,0,0}     34    1
31    169   166   178  0.243956  {0,2,0}     25    0
4     224   133   134  0.108542  {0,2,0}     30    1
115   229   179   184  0.265373  {0,0,1}     26    1
118   246   186   188  0.989842  {0,1,1}     25    1
47    344   136   146  0.463706  {0,2,0}     40    1
42    367    60    68  0.448513  {0,3,0}     20    1
121   371   126   150  0.708064  {0,1,0}     38    1
19    375   139   140  0.023574  {0,2,0}     29    0
27    417   247   248  0.601062  {0,3,0}     30    0
65    463   129   130  0.775447  {1,0,0}     35    1
36    467   116   117  0.600218  {1,1,0}     39    0
90    471   206   207  0.089500  {0,3,0}     21    0
6     474   216   218  0.205108  {0,1,0}     39    1
97    477   203   204  0.124291  {0,1,0}     33    1
12    497   180   181  0.736440  {0,2,0}     39    0
56    497    58    59  0.914231  {0,3,0}     33    0
93    502   250   251  0.810147  {1,1,0}     35    1
94    525     0    21  0.827353  {0,3,0}     33    0
85    525   213   215  0.188310  {0,1,0}     34    1
64    531    14    15  0.201367  {0,3,0}     40    1
104   540   152   153  0.510486  {0,2,0}     20    1
18    540    47    48  0.824197  {0,2,0}     36    1
35    542   157   161  0.292250  {0,3,0}     24    0
44    546    79    80  0.415165  {0,1,0}     32    1
105   558   227   231  0.183984  {0,1,0}     34    1
117   567   146   147  0.589738  {1,1,0}     39    0
46    571   175   177  0.533866  {0,3,0}     30    1
123   582    54    58  0.918990  {0,3,0}     32    0
101   587   159   160  0.901551  {0,1,0}     33    0
66    588   208   209  0.439586  {0,2,0}     39    0
9     598   191   195  0.855068  {0,1,0}     28    1
33    605   206   207  0.948646  {0,3,0}     23    1
16    610    70    71  0.232932  {0,0,1}     24    1
96    621    19    25  0.184166  {1,1,0}     32    1
57    622   164   169  0.949034  {0,1,0}     23    1
106   633   153   154  0.023391  {0,3,0}     23    0
41    637   107   109  0.426866  {0,1,0}     24    1
8     657   233   234  0.470893  {0,3,0}     29    1
76    657   190   192  0.465415  {0,1,0}     22    1
38    665   140   141  0.462239  {0,3,0}     30    1
20    665    59    60  0.451720  {0,3,0}     22    1
51    673     4     5  0.344358  {1,1,0}     29    1
45    673   116   117  0.213787  {0,2,0}     29    0
87    674     1     2  0.189206  {0,2,0}     30    1
25    675     7     8  0.836156  {0,3,0}     40    1
74    683     1     2  0.931880  {0,1,0}     39    1
43    690    23   237  0.774462  {1,0,0}     29    1
79    698   152   153  0.643437  {0,3,0}     26    1
28    707   104   105  0.198810  {1,0,0}     28    1
10    733   240   242  0.086211  {0,2,0}     27    0
99    757     0    21  0.198691  {0,1,0}     26    1
63    767   107   109  0.002374  {0,2,0}     40    0
89    784   240   241  0.936998  {0,2,0}     33    1
58    788   210   215  0.440512  {0,1,1}     38    1
124   802   204   206  0.966526  {0,1,0}     29    1
54    806   125   152  0.868524  {0,1,1}     29    1
95    834   178   179  0.163320  {0,2,0}     24    1
48    838   244   245  0.550838  {0,0,1}     26    1
102   840   249   250  0.070447  {1,0,0}     34    1
29    841   201   202  0.124741  {0,1,0}     38    0
127   843    81    82  0.858150  {0,1,0}     22    1
23    844    85   101  0.882028  {0,1,0}     34    1
53    854    26    28  0.933585  {1,1,0}     40    1
98    861   125   150  0.923322  {0,3,0}     28    0
14    861   205   208  0.536729  {1,0,0}     34    1
15    891   216   217  0.956002  {1,0,0}     35    1
81    909    56    57  0.400041  {0,1,0}     22    1
72    918   102   111  0.444195  {0,2,0}     25    0
111   919    39    73  0.795929  {1,1,0}     35    1
112   923    43    44  0.756817  {0,3,0}     29    1
24    927   226   227  0.530056  {0,0,1}     37    1
68    933    18    20  0.617027  {0,2,0}     40    0
82    941   154   158  0.165955  {0,2,0}     23    1
