map EGL-G1-D
fac 5 10 {0,142,123,69,90}
hosp 1 {0}
n_ALS 10 1 {2:0,2:142,1:123,1:69,4:90}
n_BLS 22 1 {2:0,3:142,2:123,9:69,6:90}
n_CLS 10 0 {2:0,4:142,4:123}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67      1   132   134  0.205992  {0,1,0}     24    1
35     23    49    50  0.119347  {0,3,0}     28    0
34     28   134   135  0.468463  {0,0,1}     30    1
16     31   131   132  0.861843  {0,2,0}     27    0
21     61    85    86  0.662965  {0,2,0}     37    0
121    66     1     2  0.782646  {0,1,0}     27    1
68    132    89    90  0.977712  {0,1,1}     23    1
103   136    39    40  0.879502  {0,0,1}     37    1
107   166   151   154  0.053516  {1,1,0}     21    1
0     190    23   229  0.430663  {0,3,0}     20    0
88    190    82    83  0.324763  {0,2,0}     22    1
24    251   142   143  0.018230  {0,1,0}     24    1
60    276   144   147  0.077149  {1,0,0}     29    1
55    287    10    11  0.614576  {0,3,0}     21    0
56    308    51    52  0.553658  {0,3,0}     29    0
79    308   158   159  0.387139  {1,1,0}     21    1
22    312   156   160  0.069002  {1,0,0}     36    1
96    411   165   177  0.931225  {0,3,0}     22    0
74    431   197   198  0.249269  {1,0,0}     21    1
89    439    18    20  0.064621  {1,0,0}     21    1
46    444    23   229  0.454499  {1,1,0}     36    1
3     461     3     4  0.005188  {0,3,0}     35    1
37    481    89    91  0.248993  {0,1,0}     30    1
114   552   210   211  0.067891  {1,1,0}     27    1
75    559   196   203  0.696432  {0,1,1}     40    0
127   579   163   164  0.075409  {0,1,0}     24    0
65    587    86    87  0.791278  {0,3,0}     22    0
93    591   169   170  0.906982  {0,2,0}     30    0
13    601   151   154  0.256241  {0,1,1}     35    0
12    603    48    49  0.016540  {1,3,0}     24    1
113   626    66    67  0.108702  {0,2,0}     27    1
78    628   212   243  0.668335  {0,1,1}     30    1
48    635   104   106  0.329897  {0,3,0}     34    0
97    638   237   240  0.282214  {1,1,0}     20    1
44    662   175   176  0.239633  {1,1,0}     30    1
23    670   229   230  0.265692  {0,1,0}     22    0
