map EGL-G1-A
fac 5 10 {0,232,115,213,125}
hosp 1 {0}
n_ALS 5 1 {2:232,2:213,1:125}
n_BLS 19 1 {3:0,4:232,2:115,4:213,6:125}
n_CLS 8 0 {2:0,2:232,3:213,1:125}
      c_m  head  tail      c_af      c_d  c_tau  c_h
25     11    96   114  0.019051  {1,1,0}     25    1
116    42   238   239  0.714022  {0,1,0}     39    0
45     47     0     1  0.206912  {1,0,0}     38    1
102    69     5    26  0.336434  {1,0,0}     36    1
117   106    49    50  0.932634  {1,0,0}     37    1
18    125    11    42  0.074348  {0,1,0}     28    0
105   130   138   139  0.128825  {0,3,0}     25    0
111   212    45    46  0.082884  {0,2,0}     38    1
24    235   123   124  0.811717  {0,3,0}     33    0
127   239   123   124  0.605553  {0,2,0}     24    1
103   270   204   205  0.597119  {0,3,0}     39    1
0     292   106   107  0.567668  {0,3,0}     22    1
21    318   158   159  0.112515  {0,1,0}     21    0
1     323   231   232  0.521042  {1,0,0}     26    1
41    371    80    81  0.648524  {0,2,0}     23    0
109   376   174   176  0.517889  {0,1,0}     27    1
43    413   195   197  0.495991  {0,1,1}     31    1
6     428     9    10  0.418689  {0,2,0}     22    1
126   432   156   162  0.847090  {0,2,0}     37    1
83    452    80    81  0.086106  {0,3,0}     29    1
119   461   116   118  0.802352  {1,3,0}     33    1
10    480   140   149  0.056916  {0,1,0}     29    0
7     492    85    86  0.068348  {1,0,0}     34    1
76    496   190   191  0.397217  {0,2,0}     40    0
40    500   163   168  0.310492  {1,1,0}     22    1
4     503   151   152  0.361461  {0,1,1}     28    0
63    530   116   117  0.281845  {0,0,1}     39    1
97    537     4    22  0.877795  {1,1,0}     39    1
65    538   174   176  0.074080  {0,2,0}     32    0
101   542   242   243  0.484246  {0,2,0}     23    1
113   544    13    14  0.503200  {0,3,0}     30    1
93    548   193   194  0.006117  {0,2,0}     27    1
3     552    78    79  0.970351  {0,2,0}     30    1
104   557   216   217  0.803929  {1,1,0}     24    1
110   572   139   140  0.050841  {1,0,0}     35    1
23    575   189   241  0.502233  {1,1,0}     40    1
58    575   116   117  0.429052  {0,3,0}     36    1
53    577    18    19  0.361446  {1,1,0}     40    1
64    581   197   198  0.360034  {0,2,0}     29    0
32    584   175   176  0.941615  {0,3,0}     26    0
56    597    97   126  0.545642  {0,1,1}     38    1
27    623   244   245  0.372844  {0,2,0}     29    0
100   626   155   156  0.355795  {0,1,0}     40    1
59    634    50    52  0.879290  {0,1,1}     38    0
118   638   104   105  0.554973  {0,2,0}     38    1
122   652   104   106  0.173381  {0,2,0}     23    1
9     654    28    29  0.085488  {0,1,0}     39    0
85    662   177   178  0.193099  {0,2,0}     28    1
78    668    90    95  0.615329  {1,0,0}     29    1
16    689   105   117  0.357150  {0,2,0}     34    0
37    702   175   176  0.301889  {0,2,0}     28    1
14    713   138   139  0.636357  {1,0,0}     30    1
115   714   120   154  0.582238  {1,1,0}     36    1
49    725   199   202  0.490293  {0,2,0}     39    0
121   729     3    23  0.004250  {0,3,0}     38    0
86    730   162   167  0.947463  {0,3,0}     24    0
87    737     8    33  0.188266  {0,2,0}     40    0
114   739   174   176  0.403838  {1,1,0}     24    1
52    741   146   147  0.087950  {0,2,0}     33    1
29    747   229   230  0.327599  {1,1,0}     20    1
96    748   112   114  0.001506  {1,1,0}     23    1
73    764    98   131  0.003851  {0,2,0}     21    1
72    765   241   242  0.563595  {0,3,0}     27    0
88    772    83    84  0.402734  {1,0,0}     34    1
48    779    36    37  0.100180  {1,0,0}     22    1
13    797   163   168  0.231554  {0,2,0}     36    1
74    800   116   120  0.940866  {0,1,1}     27    1
47    803     8     9  0.423667  {1,1,0}     37    0
79    807   116   118  0.319021  {0,1,1}     36    1
19    841   178   179  0.770856  {1,1,0}     22    1
66    847     6     7  0.195571  {0,2,0}     37    0
98    851    34    41  0.673363  {0,3,0}     30    0
108   862    50    51  0.447308  {1,0,0}     30    1
84    871   174   176  0.513242  {1,1,0}     37    1
2     874    69    78  0.194277  {0,3,0}     25    0
112   875    59    71  0.179595  {0,3,0}     23    0
71    886    73    74  0.095019  {1,1,0}     22    1
70    899   169   173  0.012277  {1,1,0}     25    1
95    899    75    77  0.151641  {0,2,0}     21    1
54    903    47    48  0.490689  {1,0,0}     40    1
82    904   107   108  0.170275  {0,3,0}     36    0
38    910    92    93  0.016333  {0,1,1}     38    1
123   923   241   242  0.514368  {1,1,0}     34    0
15    929    96   114  0.018347  {0,3,0}     23    0
60    935   231   236  0.610298  {0,3,0}     37    1
33    940   139   140  0.928271  {0,1,0}     20    1
77    942   222   223  0.279738  {1,0,0}     33    0
44    950   139   141  0.670627  {0,1,0}     28    1
61    957   155   161  0.209142  {0,2,0}     24    1
26    963    36    38  0.512949  {1,0,0}     35    1
62    965    55    56  0.603225  {1,1,0}     36    1
92    967    47    48  0.024881  {1,0,0}     21    1
99    992   127   128  0.981290  {0,1,0}     39    0
20    997   129   136  0.057412  {0,1,0}     31    0
46   1016     4     5  0.906957  {0,2,0}     36    0
42   1018    78    79  0.941066  {0,2,0}     26    1
125  1038   156   162  0.082078  {0,1,0}     32    0
69   1044   234   236  0.978625  {0,0,1}     37    1
106  1047   154   155  0.828176  {0,2,0}     39    1
36   1048    50    51  0.022320  {1,1,0}     32    1
68   1057   222   225  0.292547  {0,3,0}     20    1
51   1087   134   135  0.517817  {0,3,0}     22    0
31   1097    39    72  0.870718  {0,1,0}     34    1
39   1102   116   120  0.885518  {0,1,0}     33    0
11   1105    68    79  0.238198  {1,1,0}     30    0
124  1113    43    45  0.520701  {0,2,0}     35    0
90   1113    51    52  0.822218  {1,1,0}     33    1
30   1133   141   142  0.657544  {0,1,0}     23    0
94   1159   196   203  0.915422  {0,3,0}     22    1
67   1165    28    29  0.063388  {0,2,0}     21    0
17   1179   132   134  0.728867  {0,2,0}     36    0
55   1199   161   162  0.467267  {1,1,0}     23    1
5    1203    73    75  0.961198  {1,0,0}     34    1
75   1214   213   214  0.749372  {0,3,0}     20    1
34   1222    31    32  0.809980  {0,1,1}     35    1
89   1269    65    92  0.166933  {0,2,0}     33    0
81   1289     7    30  0.836941  {0,1,0}     36    0
50   1304   190   192  0.243420  {1,2,0}     21    0
91   1305    18    20  0.514224  {1,0,0}     23    1
80   1313    37    74  0.027556  {1,0,0}     34    1
35   1323   225   226  0.445276  {0,3,0}     36    1
57   1334   240   241  0.451722  {1,1,0}     27    1
12   1339    90    91  0.104772  {1,0,0}     36    1
28   1359    72    73  0.368206  {0,2,0}     25    1
107  1381   195   196  0.333610  {1,0,0}     29    1
120  1385   191   194  0.623743  {0,3,0}     37    1
22   1414   202   204  0.838048  {0,2,0}     40    0
8    1421    29    30  0.371174  {0,1,0}     26    0
