map EGL-G2-B
fac 5 10 {0,238,152,26,170}
hosp 2 {0,234}
n_ALS 7 1 {2:0,1:238,1:152,2:26,1:170}
n_BLS 21 1 {3:0,5:238,2:152,8:26,3:170}
n_CLS 9 0 {1:0,4:238,4:170}
      c_m  head  tail      c_af      c_d  c_tau  c_h
28      3   119   120  0.515060  {1,1,0}     23    1
59     30   217   218  0.336047  {1,1,0}     28    1
75     45   222   223  0.417534  {0,1,1}     39    0
47    103     6    27  0.167888  {0,2,0}     34    1
68    139   161   165  0.074684  {1,1,0}     38    1
112   140   168   176  0.017702  {0,1,0}     29    0
91    186   191   195  0.688431  {0,1,0}     27    1
63    267    51    52  0.634581  {1,0,0}     22    1
96    271   213   215  0.323788  {0,1,0}     27    0
94    279   245   246  0.268547  {0,2,0}     21    0
35    315   236   238  0.093428  {1,0,0}     27    1
116   336    12    13  0.789433  {0,2,0}     25    1
5     342   228   229  0.067716  {1,0,0}     30    1
83    351    69    80  0.374739  {0,1,0}     39    0
90    445   179   184  0.035128  {0,2,0}     38    1
12    456   115   116  0.049601  {0,2,0}     36    1
60    508   151   153  0.713822  {0,2,0}     29    0
32    514   127   128  0.164630  {0,1,0}     27    1
17    517    49    56  0.724825  {0,1,0}     26    0
117   533   164   165  0.755410  {1,1,0}     20    1
34    552    76    78  0.521670  {1,1,0}     23    1
113   554     8     9  0.350194  {0,1,1}     37    1
124   558   146   147  0.167481  {0,3,0}     39    0
98    565   150   151  0.374352  {0,1,0}     35    0
125   573   132   133  0.247762  {0,1,0}     23    1
95    605    69    80  0.938984  {1,0,0}     22    1
74    637    23   150  0.211316  {0,2,0}     22    1
126   641    48    57  0.269361  {0,0,1}     26    1
127   650   246   247  0.072831  {0,3,0}     37    0
25    675   228   230  0.941546  {1,1,0}     29    1
22    679   119   120  0.543649  {0,2,0}     21    1
121   688   111   114  0.726414  {0,3,0}     38    1
37    696   240   241  0.092061  {1,1,0}     32    1
100   698     5    23  0.808675  {0,3,0}     22    1
118   700   225   228  0.160939  {0,3,0}     27    0
40    703    48    57  0.707940  {0,2,0}     30    0
18    714   226   227  0.727684  {0,2,0}     22    1
10    718   188   189  0.580472  {0,0,1}     40    1
81    718   231   232  0.158147  {0,1,0}     31    1
111   719    42    43  0.419282  {1,0,0}     25    1
84    729   233   234  0.408522  {0,1,0}     36    0
108   736    11    42  0.943926  {0,1,0}     38    1
26    743    16    17  0.445735  {0,3,0}     27    1
97    752   247   248  0.794177  {0,2,0}     34    0
62    755   242   243  0.663677  {1,1,0}     21    1
106   760   222   223  0.572054  {0,2,0}     23    1
72    768   126   150  0.555902  {0,1,0}     39    1
89    786    82    83  0.254507  {0,1,0}     27    0
9     788    82    83  0.053961  {1,0,0}     36    1
6     795    26    28  0.979486  {0,1,1}     28    1
7     797   151   153  0.927770  {0,3,0}     37    1
82    803   133   134  0.419568  {1,1,0}     22    1
58    807   231   232  0.811392  {0,2,0}     21    0
88    829    63    64  0.881584  {1,1,0}     25    1
30    840     3    15  0.329396  {0,1,0}     36    0
29    842   166   178  0.422020  {0,1,1}     20    1
93    844    97   112  0.100319  {1,1,0}     38    1
51    854    80    81  0.951414  {0,2,0}     31    1
52    858   123   124  0.115387  {1,1,0}     39    1
61    860    28    29  0.048389  {0,0,1}     27    1
24    861   128   139  0.026826  {1,1,0}     22    1
102   871   221   222  0.241368  {0,2,0}     24    1
21    872   129   130  0.938502  {0,1,0}     26    1
66    883   202   203  0.160358  {1,1,0}     26    1
120   896    71    73  0.270023  {0,3,0}     22    1
101   899    12    13  0.590051  {0,2,0}     32    0
103   902     3     4  0.367868  {1,3,0}     40    1
114   926   239   244  0.188951  {1,0,0}     32    1
43    941    74    76  0.389828  {0,0,1}     29    1
64    942    53    54  0.049027  {1,1,0}     34    1
16    947   140   141  0.172577  {0,2,0}     40    1
1     950   135   147  0.869282  {0,3,0}     25    1
107   952   215   221  0.342180  {0,3,0}     36    0
23    960   253   254  0.481917  {0,2,0}     33    0
3     969    67    68  0.095629  {0,1,1}     40    0
76    973   197   200  0.056296  {0,3,0}     38    1
78    978   174   183  0.252214  {0,1,0}     28    0
123   989    43    44  0.204432  {0,3,0}     29    1
69    990   132   133  0.275353  {1,1,0}     28    1
0    1004    80    81  0.690272  {0,1,0}     33    1
104  1014   221   222  0.617270  {0,1,1}     27    1
4    1027   154   158  0.287261  {0,3,0}     28    1
115  1030    55    56  0.792871  {1,1,0}     20    1
13   1031   221   222  0.368625  {0,1,0}     24    0
38   1035   104   105  0.002544  {0,1,0}     32    1
65   1037    50    51  0.522692  {1,0,0}     33    1
15   1047    32    33  0.446783  {1,1,0}     27    1
46   1057     8    33  0.357195  {0,2,0}     35    1
2    1059    90    92  0.017550  {0,2,0}     20    1
56   1069    18    19  0.591373  {0,1,0}     40    1
70   1081   105   107  0.165505  {1,1,0}     28    1
14   1082   218   225  0.147821  {0,2,0}     31    1
50   1091   206   207  0.244316  {0,2,0}     33    0
110  1098   225   228  0.943676  {0,2,0}     34    1
20   1099    22    24  0.971506  {1,1,0}     27    1
67   1127   107   108  0.608817  {1,1,0}     29    1
41   1128   102   103  0.422483  {0,1,0}     23    1
99   1134   196   197  0.094092  {0,3,0}     30    0
86   1137   121   122  0.939309  {0,2,0}     27    1
36   1142    68    69  0.531100  {1,0,0}     27    1
45   1147   223   224  0.540914  {0,3,0}     24    0
39   1161   122   124  0.893721  {0,1,0}     20    1
80   1175    59    60  0.470771  {0,1,0}     25    0
49   1176   217   218  0.107515  {1,1,0}     34    1
48   1188    86    87  0.792022  {1,1,0}     39    1
92   1193    67    68  0.116189  {1,0,0}     24    1
8    1218   126   127  0.170848  {0,1,1}     34    0
53   1249   174   183  0.136416  {0,1,0}     33    0
73   1252   170   171  0.731733  {0,2,0}     36    1
27   1267   227   233  0.958044  {0,1,0}     24    1
105  1278   125   126  0.105706  {1,0,0}     23    1
57   1286   120   170  0.152617  {1,1,0}     38    1
19   1288    31    38  0.263537  {0,1,0}     31    0
87   1298    79    80  0.635182  {0,0,1}     34    0
85   1300    41    51  0.953391  {1,1,0}     20    0
122  1313   179   180  0.982184  {0,1,0}     24    0
33   1315    99   100  0.754578  {0,1,1}     23    1
54   1364    76    77  0.803982  {0,1,0}     31    0
79   1368     4     5  0.709209  {1,1,0}     20    1
77   1372    71    72  0.896045  {1,1,0}     23    1
42   1374   191   195  0.207739  {0,1,0}     35    1
109  1388   226   227  0.625008  {0,2,0}     22    1
71   1396    36    39  0.761699  {1,0,0}     37    0
55   1403    56    57  0.363249  {0,2,0}     29    1
119  1411   178   185  0.133614  {0,3,0}     30    0
44   1416    76    77  0.223143  {1,1,0}     28    1
11   1420    85   101  0.307001  {0,3,0}     29    1
31   1426   210   211  0.497329  {0,2,0}     33    0
