map EGL-G2-E
fac 5 10 {0,165,188,73,209}
hosp 1 {0}
n_ALS 7 1 {1:165,3:188,3:73}
n_BLS 24 1 {6:0,7:165,4:188,2:73,5:209}
n_CLS 9 0 {2:0,2:165,3:73,2:209}
      c_m  head  tail      c_af      c_d  c_tau  c_h
30      4   132   133  0.833163  {0,2,0}     21    0
41     26    37    75  0.052509  {0,1,0}     32    1
35     80   115   116  0.966204  {1,0,0}     40    1
102    97   171   172  0.052148  {1,0,0}     30    1
99    130   212   213  0.771613  {1,1,0}     26    1
15    130   168   176  0.705034  {0,1,0}     38    0
24    142   167   168  0.411708  {0,1,0}     29    1
28    167    67    68  0.547613  {0,3,0}     36    0
103   181    60    68  0.326537  {1,2,0}     28    1
5     195   166   175  0.079768  {0,1,0}     28    1
108   287   179   180  0.660461  {0,3,0}     25    1
59    319   227   229  0.404989  {1,0,0}     34    1
118   322    11    42  0.402280  {1,1,0}     29    1
73    353    83    84  0.161672  {0,3,0}     36    0
84    359   141   142  0.849691  {1,1,0}     32    1
12    401   129   138  0.937425  {1,1,0}     29    1
97    404   118   119  0.762420  {0,3,0}     40    1
23    436    18    20  0.898961  {0,1,0}     35    1
122   441    39    73  0.811594  {0,1,0}     35    1
57    447    85   101  0.451703  {1,0,0}     32    1
4     463    72    73  0.569221  {0,1,0}     27    1
70    468   251   254  0.712859  {0,1,0}     34    1
107   489    73    74  0.610114  {0,2,0}     32    0
10    506     5    23  0.764258  {0,1,0}     38    1
1     521   117   119  0.654974  {1,1,0}     35    1
86    564   201   202  0.091392  {0,2,0}     37    0
51    568     2     3  0.433278  {0,3,0}     21    1
81    582     7    30  0.439440  {0,2,0}     40    0
85    595   248   249  0.966532  {1,0,0}     33    1
31    610    74    75  0.124521  {1,0,0}     34    1
83    614    56    57  0.034064  {0,0,1}     31    0
96    621   199   200  0.062228  {0,2,0}     27    1
55    625   233   254  0.006430  {0,1,0}     22    0
116   625    51    52  0.830221  {0,3,0}     33    1
78    633    49    56  0.007127  {0,1,0}     22    0
61    673    17    19  0.950650  {0,2,0}     23    1
20    686   140   141  0.003350  {0,2,0}     26    1
27    694   242   243  0.277806  {1,1,0}     23    1
100   698   104   105  0.053585  {0,1,0}     29    1
21    701     5     6  0.556442  {1,0,0}     33    1
69    708   107   108  0.676645  {0,3,0}     20    1
47    710    83    84  0.670594  {0,1,0}     22    0
25    710   157   163  0.782448  {0,2,0}     21    1
79    711   236   238  0.902299  {0,1,0}     37    0
80    712    70    79  0.274534  {0,1,1}     32    1
6     715    16    18  0.279968  {0,3,0}     37    1
66    745   245   247  0.100917  {0,2,0}     20    0
19    745   227   229  0.182090  {0,1,0}     39    1
8     748    22    24  0.905184  {1,3,0}     30    1
104   751   107   108  0.821102  {1,1,0}     21    1
125   752   201   203  0.940155  {0,1,0}     40    0
113   756   152   155  0.195024  {0,3,0}     32    0
45    757   219   220  0.648323  {1,0,0}     40    1
112   766   216   218  0.727414  {0,2,0}     20    0
93    769    59    72  0.390328  {1,0,0}     25    1
65    776   191   195  0.449508  {1,0,0}     35    0
110   780   143   144  0.745257  {0,2,0}     34    1
40    802   153   154  0.253547  {0,1,0}     34    1
18    805    20    21  0.106927  {0,1,1}     39    0
121   806   127   128  0.092570  {0,3,0}     24    0
82    816    65    66  0.805238  {0,2,0}     21    0
49    819   240   241  0.580753  {0,0,1}     40    1
111   822   124   125  0.865581  {0,2,0}     20    1
75    822   153   154  0.579703  {1,1,0}     24    1
26    846   159   161  0.845578  {0,2,0}     33    1
36    846   222   223  0.832427  {1,0,0}     26    1
11    853     0    21  0.172343  {0,0,1}     20    1
77    859    67    69  0.389290  {0,1,1}     27    1
38    865     2     3  0.044555  {0,1,1}     29    1
105   866   226   229  0.914429  {0,0,1}     26    1
124   877     0    21  0.402880  {1,1,0}     39    1
50    884    98   127  0.091367  {0,2,0}     22    0
87    884   186   198  0.233740  {1,0,0}     21    1
32    895     7    30  0.073213  {1,1,0}     35    1
44    901   225   226  0.113799  {1,0,0}     31    1
94    914    48    57  0.184509  {1,0,0}     28    1
71    915    38    40  0.666718  {0,1,0}     21    1
46    915   210   215  0.676724  {0,1,0}     31    0
37    926   103   104  0.435293  {0,0,1}     34    1
72    927   221   222  0.813643  {1,1,0}     31    1
109   940    10    11  0.586870  {0,0,1}     35    1
13    944   136   137  0.249149  {0,1,0}     40    0
58    965   239   244  0.319171  {1,0,0}     26    1
101   966    53    54  0.944414  {1,0,0}     22    1
126   986   188   189  0.188083  {1,1,0}     30    1
74    987   151   153  0.002172  {0,1,0}     23    0
68    995   225   226  0.662098  {1,0,0}     25    1
63    995   194   242  0.963135  {1,1,0}     25    1
17   1002   105   107  0.862352  {0,2,0}     21    1
16   1008    32    34  0.786403  {0,1,1}     22    1
29   1027   121   122  0.883457  {0,2,0}     38    0
90   1030   107   108  0.012947  {0,3,0}     36    1
91   1034   104   105  0.485736  {0,2,0}     23    1
7    1058    70    71  0.092173  {1,1,0}     29    1
62   1064   172   173  0.713209  {0,2,0}     25    0
127  1071   213   215  0.429214  {1,0,0}     39    1
