map EGL-G1-A
fac 5 10 {0,231,228,198,74}
hosp 1 {0}
n_ALS 5 1 {2:231,1:228,2:74}
n_BLS 20 1 {4:0,4:231,6:228,3:198,3:74}
n_CLS 8 0 {1:231,2:228,1:198,4:74}
      c_m  head  tail      c_af      c_d  c_tau  c_h
21      6   128   129  0.614975  {0,3,0}     23    0
4      32    95    97  0.041290  {0,2,0}     39    0
101    32   240   241  0.117997  {1,0,0}     20    1
29     35   244   245  0.517571  {0,1,0}     37    1
127    50   108   109  0.210261  {1,1,0}     21    1
75     59    80    88  0.849085  {0,0,1}     31    1
59     90    90    95  0.974187  {1,1,0}     36    1
115   143     3    23  0.516392  {1,1,0}     40    1
58    165   156   162  0.839368  {0,2,0}     39    1
25    218    91    92  0.515515  {0,2,0}     22    1
81    235   125   149  0.951263  {0,2,0}     32    1
35    291     4     5  0.371570  {0,1,0}     27    1
39    303   163   168  0.550299  {0,2,0}     26    1
51    332   234   236  0.014661  {1,1,0}     22    1
1     347    27    30  0.568762  {0,1,1}     21    0
84    365     0     1  0.006737  {0,2,0}     30    0
22    374    42    43  0.951914  {1,0,0}     37    1
6     386   125   149  0.244816  {1,1,0}     34    1
70    436    22    24  0.435464  {1,1,0}     28    1
122   445   105   107  0.640671  {0,1,0}     24    1
104   468   125   126  0.043968  {1,0,0}     35    1
36    474    97   126  0.783757  {1,2,0}     33    1
120   474    89    91  0.092110  {0,1,0}     31    1
40    481    91    92  0.901632  {0,0,1}     25    0
102   487    23   170  0.150111  {1,1,0}     38    1
46    491    23    86  0.849951  {0,1,0}     31    0
76    495    14    15  0.202006  {0,1,0}     23    1
52    496    57    61  0.072736  {1,1,0}     27    1
14    504    38    40  0.927239  {0,1,1}     21    1
20    508    80    88  0.195366  {0,1,1}     36    1
74    514    16    17  0.223554  {1,1,0}     34    1
83    532   191   193  0.394068  {1,1,0}     27    1
117   537   242   243  0.515131  {0,1,1}     39    1
110   548   178   179  0.428641  {0,1,0}     31    1
9     557    73    74  0.950387  {0,2,0}     35    1
