map EGL-G2-D
fac 5 10 {0,60,4,47,166}
hosp 3 {0,156,158}
n_ALS 7 1 {4:0,2:60,1:166}
n_BLS 17 1 {4:0,1:60,4:4,6:47,2:166}
n_CLS 5 0 {2:0,2:60,1:47}
      c_m  head  tail      c_af      c_d  c_tau  c_h
113    23   201   202  0.800543  {0,1,1}     25    0
82     48    19    20  0.928087  {0,1,0}     33    0
126    56   178   179  0.292148  {0,1,1}     33    0
1      58   179   183  0.286262  {0,2,0}     38    1
76     61   117   118  0.308033  {0,0,1}     22    1
26    115    54    55  0.109422  {1,1,0}     21    1
106   121    49    50  0.847837  {0,2,0}     24    1
94    127    19    25  0.009186  {0,2,0}     27    0
122   161   165   166  0.330154  {0,2,0}     34    0
3     162    43    46  0.588479  {0,0,1}     28    1
18    178   130   131  0.909420  {0,3,0}     40    0
24    252   174   182  0.270434  {1,0,0}     40    1
63    267   247   248  0.635884  {1,0,0}     32    1
110   288   244   245  0.986969  {0,2,0}     29    0
44    303   129   130  0.185792  {0,2,0}     34    0
99    306    23    87  0.813467  {1,1,0}     29    1
77    321   251   254  0.576490  {0,3,0}     26    1
116   325   180   181  0.429062  {1,2,0}     36    1
8     356    25    26  0.663904  {1,0,0}     21    1
13    360   201   202  0.261819  {1,3,0}     40    1
36    386    16    18  0.792532  {0,0,1}     31    1
39    396   235   236  0.415805  {0,1,0}     29    0
60    430   139   140  0.990967  {0,2,0}     32    1
72    455   142   143  0.687848  {0,2,0}     20    0
30    471    34    41  0.943358  {0,1,0}     31    1
9     475     5    26  0.931665  {0,3,0}     21    1
5     476   103   111  0.220112  {0,1,1}     40    0
92    476     3     4  0.778358  {0,2,0}     23    1
62    480   222   223  0.938521  {1,1,0}     28    1
74    481   133   135  0.281996  {0,3,0}     40    0
66    491    49    50  0.287129  {0,1,0}     22    0
79    507    97    98  0.619410  {0,2,0}     20    1
78    514   199   200  0.254621  {0,1,1}     23    1
23    529   116   117  0.012699  {0,1,0}     38    0
28    535    82    85  0.097902  {1,1,0}     21    1
34    559   233   234  0.686895  {0,1,0}     36    1
58    566    34    41  0.613602  {0,3,0}     30    0
40    567   158   159  0.495408  {0,3,0}     30    1
65    575   196   197  0.201036  {0,2,0}     23    1
45    578   133   134  0.733367  {0,1,0}     37    0
104   582   101   102  0.922122  {0,2,0}     28    1
41    600   153   154  0.968261  {0,0,1}     22    1
120   603    13    14  0.575924  {1,1,0}     38    1
124   606   104   105  0.958133  {0,1,0}     23    0
31    617   179   183  0.344358  {0,3,0}     21    1
32    631   177   181  0.324412  {1,1,0}     23    1
71    636   107   108  0.309605  {0,2,0}     34    1
35    663   219   223  0.210725  {0,2,0}     20    1
55    664    63    65  0.579807  {1,0,0}     34    1
51    683   137   138  0.641892  {0,2,0}     28    1
100   687    30    33  0.142293  {0,2,0}     39    0
86    707   176   177  0.731644  {0,3,0}     40    1
42    708     0     1  0.388376  {0,2,0}     36    0
85    714    95    96  0.355727  {0,2,0}     40    1
43    726    74    76  0.416095  {0,3,0}     30    1
21    728    89    90  0.935974  {0,1,0}     25    1
56    739     1    12  0.117402  {1,0,0}     35    1
125   739   202   209  0.492187  {1,1,0}     30    1
7     739    63    65  0.194955  {0,2,0}     20    1
50    756   106   108  0.019724  {1,0,0}     21    1
12    763    48    57  0.245329  {0,3,0}     37    1
69    766   116   123  0.883346  {0,1,0}     35    0
123   767   129   130  0.943140  {0,2,0}     31    1
108   777    42    43  0.141111  {0,1,0}     22    0
47    780    91    92  0.848146  {1,0,0}     36    1
11    782   117   121  0.664183  {0,1,0}     29    1
81    793    41    51  0.827458  {1,1,0}     37    1
64    795   193   194  0.022260  {0,1,0}     22    1
95    802    84    85  0.834000  {0,2,0}     28    0
118   804    97   115  0.539251  {0,3,0}     30    0
57    823   194   242  0.100297  {0,1,0}     28    0
84    828    50    51  0.990834  {0,0,1}     21    1
19    833   158   159  0.977637  {1,0,0}     38    1
52    857   218   225  0.987290  {0,2,0}     27    1
25    874    59    60  0.532148  {1,1,0}     38    1
97    881   211   212  0.502050  {1,0,0}     23    1
117   898   226   227  0.525591  {0,1,0}     27    0
2     908   146   147  0.582132  {0,2,0}     38    0
37    908   116   123  0.071494  {1,0,0}     37    1
16    910   233   234  0.654369  {0,2,0}     28    0
102   917   225   226  0.884001  {1,1,0}     27    1
17    933   127   128  0.750583  {0,3,0}     35    0
87    935    82    85  0.188886  {0,2,0}     29    0
15    942   126   127  0.915541  {0,2,0}     28    1
101   944   242   243  0.779489  {0,1,0}     23    0
73    946    94    95  0.877251  {1,1,0}     23    1
107   965    35    36  0.012519  {0,1,0}     20    1
