map EGL-G1-B
fac 5 10 {0,132,210,95,202}
hosp 2 {0,204}
n_ALS 9 1 {2:0,2:132,1:210,2:95,2:202}
n_BLS 20 1 {5:0,4:132,4:210,3:95,4:202}
n_CLS 7 0 {1:0,4:210,2:95}
      c_m  head  tail      c_af      c_d  c_tau  c_h
18     64   174   175  0.403024  {0,1,0}     26    1
78     78    80    88  0.655018  {1,1,0}     32    1
52    121    27    30  0.752715  {0,1,1}     35    1
104   133    72    73  0.842795  {0,1,0}     40    1
49    163   104   105  0.169766  {0,2,0}     39    1
102   190   103   104  0.923359  {1,0,0}     25    1
7     335   149   150  0.252548  {1,0,0}     38    1
19    339   102   110  0.529870  {1,1,0}     26    1
123   363    94    95  0.049392  {0,1,0}     35    0
30    382   139   141  0.354543  {1,1,0}     40    1
59    383   210   212  0.693960  {0,0,1}     25    1
90    385   198   200  0.936573  {0,3,0}     40    0
64    404     1    12  0.236298  {0,1,1}     33    0
79    429    17    22  0.065913  {1,1,0}     33    0
74    431   106   108  0.347069  {1,1,0}     23    1
57    470   156   162  0.896333  {0,1,1}     39    0
107   475   210   211  0.449829  {0,2,0}     37    1
108   478    24    26  0.562013  {0,2,0}     22    1
50    483   111   112  0.865616  {0,1,0}     37    0
67    490     5    23  0.756431  {0,2,0}     35    1
69    495   228   229  0.926277  {0,1,0}     25    1
121   497    43    44  0.823988  {1,1,0}     23    1
119   524   161   162  0.810669  {0,3,0}     30    0
62    534   202   203  0.316119  {0,3,0}     40    0
126   541   117   118  0.133080  {1,3,0}     25    1
27    542   223   224  0.753340  {0,1,0}     20    0
103   544    55    56  0.850266  {0,2,0}     35    1
14    547   103   113  0.288242  {1,1,0}     25    1
63    567    31    32  0.576242  {0,2,0}     25    0
116   568   163   168  0.775897  {0,1,0}     32    0
82    569   149   150  0.408216  {0,1,0}     32    1
66    578   107   108  0.245844  {1,1,0}     39    1
26    592    27    28  0.438308  {0,1,0}     21    1
81    593   216   217  0.282188  {1,0,0}     38    1
96    596   157   159  0.246324  {0,1,0}     33    0
3     599   132   133  0.065693  {0,3,0}     38    1
127   621   207   208  0.310960  {0,3,0}     23    1
12    624   142   143  0.556099  {1,0,0}     33    1
97    626    15    17  0.371390  {1,1,0}     25    1
87    628    45    64  0.491337  {0,3,0}     21    1
120   629    80    81  0.226141  {0,2,0}     25    0
