map EGL-G2-E
fac 5 10 {0,196,124,85,142}
hosp 2 {0,175}
n_ALS 6 1 {1:0,2:196,1:124,2:85}
n_BLS 18 1 {4:0,3:196,4:85,7:142}
n_CLS 7 0 {2:124,3:85,2:142}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     67    89    97  0.071699  {0,1,0}     24    1
69     71   136   146  0.743719  {0,2,0}     37    1
20     79   116   123  0.876886  {0,1,1}     37    1
73     87   129   138  0.355894  {0,1,1}     33    0
52    100   193   194  0.711815  {0,1,0}     24    1
97    227    72    73  0.943507  {0,3,0}     34    0
42    296   124   125  0.925346  {0,3,0}     22    1
15    343   192   193  0.456833  {0,3,0}     22    0
55    388   129   130  0.209780  {1,1,0}     31    1
87    398    60    68  0.616917  {0,3,0}     29    1
45    420   245   246  0.912230  {1,0,0}     38    1
103   429    85   101  0.627600  {0,1,0}     30    0
86    456    41    51  0.357979  {0,2,0}     24    1
18    469   161   165  0.321828  {0,1,0}     28    1
92    482   227   233  0.502326  {1,0,0}     30    1
75    526    29    31  0.759940  {0,3,0}     28    1
28    530   220   221  0.448013  {0,0,1}     20    0
67    533    85   101  0.008968  {1,1,0}     20    1
80    536   154   158  0.635342  {0,2,0}     26    1
117   562   227   229  0.664097  {0,2,0}     21    1
10    563    66    67  0.648587  {0,1,0}     24    0
76    627    82    85  0.265069  {0,2,0}     28    1
114   628    65    66  0.206953  {0,2,0}     35    1
23    629   227   229  0.827202  {1,0,0}     22    1
25    632   196   197  0.126205  {0,2,0}     36    0
11    637    25    26  0.599328  {1,1,0}     38    1
112   673    19    20  0.495907  {0,2,0}     31    1
106   675    18    19  0.355647  {1,1,0}     34    1
1     676   240   241  0.155254  {0,2,0}     37    1
60    681    66    93  0.269779  {0,2,0}     30    0
118   691   228   230  0.667230  {0,2,0}     25    0
32    693   175   177  0.399614  {1,2,0}     20    1
126   693    90    91  0.787718  {1,1,0}     25    1
21    693    29    30  0.806268  {0,3,0}     34    0
85    698    82    83  0.588630  {1,0,0}     26    1
84    698   166   175  0.185669  {1,1,0}     30    1
93    700   212   213  0.332800  {0,1,0}     21    1
124   713    74    75  0.180315  {0,2,0}     20    1
121   715    17    19  0.507267  {0,2,0}     29    0
4     720   101   112  0.858452  {0,0,1}     22    1
6     720    32    33  0.785415  {0,1,0}     33    1
37    728    63    64  0.877427  {1,0,0}     29    1
22    735   116   123  0.611556  {0,3,0}     38    0
14    741    11    42  0.913307  {0,2,0}     25    1
109   744   184   188  0.212093  {1,0,0}     40    1
30    746    30    33  0.115572  {0,0,1}     26    1
48    755    63    64  0.219890  {0,3,0}     28    1
72    767   174   189  0.582054  {0,3,0}     21    1
31    772     5    23  0.394810  {0,1,0}     24    0
54    774   234   235  0.181319  {0,1,0}     25    1
57    776    23   237  0.778601  {0,3,0}     22    1
24    783   219   220  0.456659  {0,1,0}     36    1
122   787   244   253  0.825430  {1,1,0}     25    1
59    787   210   215  0.229663  {1,0,0}     29    1
40    789    87    88  0.781545  {0,0,1}     24    1
13    790   107   108  0.929950  {0,2,0}     29    0
