map EGL-G2-A
fac 5 10 {0,3,4,134,213}
hosp 2 {0,38}
n_ALS 7 1 {2:0,1:134,4:213}
n_BLS 20 1 {4:0,5:3,5:4,3:134,3:213}
n_CLS 9 0 {2:0,1:3,3:4,1:134,2:213}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121     2   204   206  0.540362  {0,2,0}     34    1
38      7   211   212  0.759200  {1,0,0}     28    1
58     27   250   251  0.117588  {0,1,1}     36    0
46     46   136   146  0.739001  {0,3,0}     37    0
63     47   204   206  0.946955  {0,1,0}     38    1
90     54    34    41  0.750237  {0,1,0}     29    1
57     99     5     6  0.908577  {0,2,0}     35    1
82    139    84    86  0.331138  {1,1,0}     28    1
8     233    50    52  0.959919  {0,2,0}     25    0
101   251    66    67  0.795816  {0,1,1}     32    0
94    263    78    82  0.296715  {0,2,0}     25    1
70    265   129   130  0.551943  {0,2,0}     38    0
92    271   126   127  0.836191  {1,1,0}     24    1
113   288   240   242  0.450893  {0,3,0}     39    0
95    309   113   115  0.705985  {1,0,0}     31    1
72    314    98   127  0.767139  {0,3,0}     39    1
60    359   196   197  0.111333  {0,1,1}     37    0
50    377   102   111  0.704356  {0,1,0}     35    0
54    394   120   170  0.835466  {0,2,0}     20    1
75    400    29    31  0.822469  {0,3,0}     29    1
96    446   151   152  0.407071  {0,2,0}     40    0
69    448   239   243  0.328932  {0,2,0}     31    1
53    455    45    64  0.749352  {0,2,0}     21    1
23    459   125   126  0.090369  {0,3,0}     26    1
19    465    36    37  0.521940  {1,0,0}     37    1
17    467    45    46  0.719564  {0,1,1}     30    1
43    468    67    69  0.941995  {0,2,0}     39    1
77    499   138   139  0.954124  {1,1,0}     27    1
26    532   216   218  0.443319  {1,0,0}     36    1
34    537   151   153  0.403023  {0,2,0}     23    1
14    538   108   109  0.889381  {0,3,0}     34    1
123   542    90    92  0.353860  {0,3,0}     34    0
108   548    97   115  0.030669  {0,2,0}     35    1
5     550   158   159  0.873319  {1,0,0}     25    1
