map EGL-G1-B
fac 5 10 {0,122,126,166,223}
hosp 1 {0}
n_ALS 5 1 {2:0,1:126,2:223}
n_BLS 21 1 {6:0,3:122,2:126,6:166,4:223}
n_CLS 6 0 {2:0,2:122,2:166}
      c_m  head  tail      c_af      c_d  c_tau  c_h
87     40    55    56  0.428817  {0,1,0}     27    1
28     74   180   181  0.663362  {0,2,0}     27    1
119    82   139   141  0.707730  {1,1,0}     26    1
32     83   194   195  0.765220  {1,0,0}     34    1
18     84    24    25  0.758808  {0,0,1}     22    1
25     97    54    58  0.073639  {0,0,1}     32    0
23    123   240   241  0.539927  {0,2,0}     39    1
22    163    46    47  0.037713  {0,1,0}     20    0
63    176   138   139  0.311247  {0,3,0}     28    1
40    177   222   223  0.451210  {0,2,0}     27    1
61    217   112   114  0.441653  {0,1,0}     39    0
95    228   155   161  0.034589  {1,1,0}     32    1
100   233   102   103  0.634453  {1,3,0}     20    1
127   297   193   194  0.609627  {0,3,0}     39    1
30    319    26    28  0.086530  {0,0,1}     23    0
77    333   137   138  0.901493  {0,1,1}     36    1
20    340    75    77  0.621278  {0,3,0}     23    1
105   387    43    46  0.974343  {0,1,1}     31    0
88    400   189   190  0.349573  {0,3,0}     39    1
84    408   207   208  0.513267  {0,0,1}     24    0
85    426    73    75  0.128497  {1,0,0}     37    1
60    435     8    33  0.445381  {0,1,0}     32    1
24    449    57    61  0.699393  {1,0,0}     26    1
66    456   158   159  0.204171  {1,1,0}     24    1
70    459    45    46  0.080834  {1,0,0}     29    1
106   471   176   180  0.419700  {0,2,0}     22    0
35    483    71    72  0.119143  {0,0,1}     29    1
11    514   176   179  0.231091  {0,3,0}     24    1
2     520    31    38  0.162516  {0,2,0}     25    1
53    539    29    30  0.604659  {1,0,0}     37    1
97    546   115   122  0.879577  {1,1,0}     29    1
33    551    88    96  0.623728  {0,3,0}     25    1
69    555   166   167  0.992768  {0,1,1}     36    1
46    562   121   122  0.358006  {0,3,0}     37    1
75    569   119   169  0.351440  {0,3,0}     24    1
37    571   215   216  0.075980  {0,1,0}     33    1
118   580   226   231  0.228871  {1,1,0}     33    1
94    582   125   149  0.200006  {1,0,0}     37    1
67    583   199   202  0.855588  {0,1,0}     29    1
110   588    43    46  0.607856  {0,1,1}     26    1
74    593    60    67  0.469545  {0,1,0}     23    0
45    612   157   159  0.016133  {1,0,0}     23    1
57    613    49    50  0.609014  {0,1,0}     34    1
62    630     4    22  0.434626  {0,2,0}     24    0
8     633   105   117  0.470123  {1,0,0}     36    1
38    633    59    60  0.999651  {0,3,0}     32    1
13    634   111   112  0.037197  {1,2,0}     20    1
47    635   101   102  0.510123  {0,1,0}     37    1
89    637   151   154  0.510073  {0,2,0}     39    0
114   653   232   234  0.721883  {1,0,0}     29    1
117   655    77    81  0.714640  {0,2,0}     36    0
21    664   202   203  0.339339  {0,1,0}     32    0
65    664    82    83  0.214244  {0,1,0}     26    1
29    694   138   139  0.964207  {1,0,0}     32    1
26    703   222   223  0.994016  {0,0,1}     32    1
104   710   153   156  0.905383  {0,1,0}     37    1
14    711   203   210  0.394306  {0,2,0}     33    1
36    728   215   216  0.567577  {0,3,0}     34    0
108   735    16    18  0.653369  {0,3,0}     28    0
107   747   211   212  0.578193  {0,1,0}     28    0
121   751    98    99  0.747799  {0,2,0}     22    1
12    753    82    83  0.512349  {0,1,1}     38    0
116   760     9    10  0.533273  {0,1,0}     33    1
51    762     1     2  0.939001  {0,1,0}     30    0
79    769   222   225  0.764326  {1,3,0}     20    1
90    792    12    16  0.225662  {0,3,0}     33    0
6     799    51    52  0.397522  {0,2,0}     33    1
72    807    71    72  0.693253  {0,2,0}     34    1
112   818   123   124  0.087328  {0,1,0}     34    1
17    821    10    41  0.828768  {0,0,1}     31    1
48    830   165   166  0.467059  {1,0,0}     25    1
76    831    50    51  0.767485  {1,1,0}     23    1
92    832   234   236  0.101140  {0,1,1}     20    0
5     842   125   149  0.618536  {1,1,0}     40    1
126   858    68    69  0.200829  {0,1,0}     27    1
82    862   238   239  0.502390  {0,2,0}     35    0
55    862   163   168  0.782467  {1,1,0}     23    1
0     864    24    26  0.479597  {0,1,0}     24    1
54    881    10    11  0.175654  {0,2,0}     36    1
42    886    10    11  0.116682  {1,3,0}     36    1
58    906   231   236  0.708810  {0,1,1}     34    1
3     908   110   113  0.805631  {1,1,0}     38    1
52    910   211   212  0.883304  {1,0,0}     31    1
4     915    59    60  0.897723  {0,3,0}     31    1
49    919   198   200  0.706183  {0,2,0}     38    0
71    919   156   160  0.338781  {0,3,0}     38    1
120   938   203   210  0.130271  {1,3,0}     33    1
50    955   176   179  0.842670  {0,1,0}     34    1
98    963    31    38  0.313120  {1,0,0}     37    1
1     973    83    84  0.826767  {1,0,0}     27    1
80    974   169   173  0.101572  {0,1,0}     27    0
44    977   202   204  0.071990  {0,3,0}     25    0
91    996   220   222  0.585731  {0,3,0}     39    0
103  1012   150   151  0.356030  {1,1,0}     32    1
115  1021    36    38  0.258576  {1,0,0}     37    1
81   1048    23   229  0.397379  {0,1,1}     35    1
125  1049   140   149  0.867352  {0,1,1}     39    0
34   1054   149   150  0.982885  {1,0,0}     39    1
96   1064     5     6  0.039663  {0,0,1}     28    1
7    1073     7     8  0.411398  {1,0,0}     20    1
86   1079    26    28  0.093801  {1,1,0}     36    1
68   1086   210   212  0.627864  {1,0,0}     21    1
123  1089     4     5  0.680041  {0,3,0}     25    0
101  1092   174   176  0.268622  {0,1,0}     22    0
99   1098   215   216  0.506975  {1,2,0}     35    0
56   1104    77    78  0.270604  {1,1,0}     29    1
15   1108   129   130  0.367892  {0,1,0}     39    1
9    1109    47    64  0.937088  {0,2,0}     38    1
93   1115    90    95  0.344082  {0,2,0}     33    0
27   1134    53    55  0.603232  {0,2,0}     39    1
16   1144   244   245  0.506763  {1,1,0}     28    1
10   1145   100   101  0.516509  {0,0,1}     20    1
43   1148   114   115  0.251291  {1,0,0}     25    1
124  1166    59    71  0.297080  {0,1,0}     39    1
