map EGL-G1-B
fac 5 10 {0,124,127,196,211}
hosp 1 {0}
n_ALS 9 1 {3:0,2:127,4:211}
n_BLS 22 1 {6:0,4:124,6:127,6:211}
n_CLS 5 0 {1:0,1:124,1:127,2:196}
      c_m  head  tail      c_af      c_d  c_tau  c_h
60     14    75    76  0.824489  {0,0,1}     36    1
59     30   213   214  0.639017  {0,1,0}     34    0
65     32    68    69  0.624871  {0,3,0}     20    0
94     34   103   104  0.406232  {0,2,0}     27    1
49     50   180   181  0.757287  {0,1,1}     37    1
6      66   160   163  0.814331  {0,2,0}     29    1
62    103   197   198  0.553194  {0,3,0}     38    1
11    108   139   140  0.223983  {0,0,1}     32    1
124   115   241   242  0.466679  {0,1,0}     33    1
106   132   158   160  0.916249  {0,2,0}     26    0
73    137    16    17  0.945346  {1,1,0}     33    1
103   162   146   147  0.777083  {0,1,0}     24    1
53    227    73    75  0.315180  {1,3,0}     33    1
32    230   212   218  0.873737  {1,0,0}     40    0
99    244   191   193  0.206674  {0,1,0}     34    1
117   256   180   181  0.406358  {0,2,0}     22    1
85    325    85    86  0.768245  {0,2,0}     23    1
41    368    65    91  0.392713  {0,2,0}     29    0
71    371    32    34  0.537354  {0,1,0}     26    1
45    374    51    52  0.934770  {1,1,0}     24    1
48    416    13    14  0.357975  {1,1,0}     36    1
75    423    54    55  0.041868  {0,1,1}     22    1
79    426    47    48  0.963832  {0,2,0}     30    0
120   436   232   233  0.233771  {1,0,0}     33    1
58    441   127   138  0.965292  {0,3,0}     36    0
27    442   138   139  0.126559  {0,2,0}     36    1
92    464    90    95  0.299446  {1,1,0}     27    1
72    466    18    20  0.547936  {0,3,0}     28    0
12    471   171   172  0.236031  {1,0,0}     20    1
95    480    60    67  0.313582  {0,1,0}     22    1
100   499    75    76  0.621759  {0,2,0}     29    1
15    505   225   248  0.199224  {1,0,0}     21    1
2     507    98   131  0.276599  {0,3,0}     30    1
125   523    84   100  0.022779  {1,0,0}     33    1
47    548    91    92  0.248197  {1,1,0}     39    1
115   552    41    51  0.866128  {0,3,0}     35    0
112   573   219   221  0.867032  {1,0,0}     39    1
63    592    13    14  0.064516  {1,1,0}     31    1
70    621   116   117  0.867153  {1,0,0}     25    1
29    637   124   125  0.317388  {1,1,0}     24    1
107   642   244   245  0.843842  {1,1,0}     22    1
9     643    38    40  0.878401  {0,2,0}     32    0
110   648     6     7  0.557703  {1,0,0}     24    1
93    654   198   199  0.353219  {1,0,0}     24    1
39    660   198   199  0.059231  {0,1,0}     29    0
57    668   204   209  0.590212  {0,3,0}     22    0
4     705   152   153  0.562166  {1,0,0}     31    1
83    708    89    90  0.228510  {1,1,0}     31    1
50    728     2    14  0.718082  {0,2,0}     25    1
104   730    90    91  0.378788  {1,1,0}     30    1
24    740    57    61  0.139315  {1,0,0}     40    1
81    758    39    40  0.163917  {0,2,0}     40    1
84    764    91    92  0.933776  {0,0,1}     37    0
17    766   196   203  0.326960  {0,3,0}     31    1
113   767    39    52  0.983095  {0,2,0}     20    1
33    771   103   113  0.487692  {0,1,1}     33    0
37    799    10    11  0.430515  {1,0,0}     30    1
8     802   163   164  0.238342  {0,3,0}     37    0
34    809    29    31  0.174597  {0,1,0}     30    0
69    810   210   212  0.433044  {1,1,0}     21    1
20    812    96   114  0.354290  {0,1,1}     22    1
119   823   164   165  0.460901  {1,0,0}     34    1
35    825   151   152  0.765783  {1,0,0}     30    1
78    841    13    14  0.651800  {0,1,1}     20    0
22    845   207   209  0.810969  {0,1,1}     31    1
105   854   207   209  0.029073  {0,3,0}     21    1
122   855    24    26  0.345156  {0,2,0}     34    0
23    857    25    26  0.674366  {0,1,0}     22    1
116   867   165   174  0.523313  {0,1,0}     40    1
42    869    51    52  0.711375  {0,2,0}     20    0
109   872   116   120  0.774550  {0,0,1}     21    1
87    874    32    34  0.020345  {0,1,0}     32    0
101   878   226   231  0.886922  {0,1,0}     38    0
38    902   150   152  0.156396  {0,2,0}     30    1
80    924    27    30  0.191944  {0,1,0}     26    1
3     927    90    91  0.054221  {1,1,0}     38    1
26    943    45    46  0.033857  {1,0,0}     40    1
67    958     3    23  0.524191  {0,0,1}     29    1
40    961   227   228  0.517725  {1,0,0}     38    1
56    967   162   167  0.928642  {0,3,0}     40    0
118   971   122   123  0.365269  {0,2,0}     27    0
19    987    65    91  0.200454  {0,1,0}     30    0
30   1012   112   114  0.722133  {0,3,0}     25    1
89   1022   222   225  0.508198  {0,2,0}     32    0
54   1023   226   227  0.417675  {0,1,0}     31    0
98   1030   238   240  0.860535  {0,1,0}     30    0
96   1061     3     4  0.499973  {0,3,0}     25    0
10   1062   238   240  0.341459  {0,1,0}     39    1
61   1062    61    62  0.687541  {1,1,0}     30    1
77   1075     2     3  0.533658  {0,1,0}     37    0
86   1077    12    16  0.190319  {0,1,0}     26    1
64   1086   246   247  0.268370  {0,2,0}     36    1
21   1096   127   128  0.670948  {0,1,1}     29    1
7    1102    70    72  0.701061  {1,1,0}     23    1
102  1102   174   176  0.341525  {1,1,0}     27    1
111  1125   234   235  0.681666  {0,1,0}     26    0
123  1129    77    81  0.295226  {0,1,0}     22    1
44   1131    86    87  0.852983  {0,1,0}     36    0
43   1138     6    27  0.517899  {1,1,0}     33    1
88   1150    48    49  0.084552  {0,2,0}     27    0
28   1150   225   227  0.564978  {0,1,0}     27    1
74   1154    77    81  0.680335  {0,2,0}     27    1
76   1163    23   149  0.992440  {0,3,0}     26    0
31   1187   167   175  0.261377  {0,0,1}     30    0
