map EGL-G2-B
fac 5 10 {0,168,171,157,150}
hosp 2 {0,21}
n_ALS 6 1 {2:0,1:168,3:171}
n_BLS 22 1 {2:0,1:168,7:171,6:157,6:150}
n_CLS 10 0 {2:0,4:168,1:157,3:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62     12   211   212  0.752793  {1,0,0}     35    1
76     34   233   234  0.868352  {0,1,0}     37    0
30     39    30    33  0.102985  {1,0,0}     22    1
85     72    24    26  0.683707  {0,2,0}     38    1
72     82   213   214  0.527621  {0,1,0}     20    0
5      92   139   140  0.113551  {0,2,0}     30    0
10    138    50    51  0.077320  {1,0,0}     30    1
90    152   210   211  0.845121  {1,0,0}     32    1
44    192    24    25  0.460004  {0,2,0}     22    1
38    209   228   229  0.547510  {0,2,0}     38    1
58    259   117   118  0.753288  {0,0,1}     37    1
2     286   143   145  0.766836  {0,1,0}     36    0
11    291    45    64  0.464044  {0,1,0}     26    0
102   354   198   199  0.281905  {1,0,0}     38    1
21    395   132   133  0.611433  {0,1,0}     20    0
78    422   126   127  0.580615  {1,0,0}     22    1
56    460   204   206  0.536490  {0,1,0}     27    1
121   461     6     7  0.408495  {0,2,0}     28    1
18    494   125   152  0.111391  {0,3,0}     24    0
33    503    61    62  0.544392  {0,3,0}     35    1
89    515   195   248  0.858142  {0,2,0}     27    1
111   522    27    30  0.810252  {0,1,0}     32    0
81    535    31    32  0.847467  {0,1,0}     20    1
53    547    61    65  0.540545  {1,1,0}     26    1
19    553   212   213  0.568802  {1,0,0}     30    1
115   565    99   131  0.408685  {0,2,0}     38    1
106   568    10    41  0.697884  {0,2,0}     38    1
68    573   253   254  0.859250  {0,1,0}     32    1
88    579    54    55  0.117682  {0,2,0}     36    1
14    586    25    26  0.040522  {1,0,0}     28    1
23    598    97   115  0.275283  {0,2,0}     34    0
113   606   185   186  0.467806  {0,1,0}     23    1
86    608    47    48  0.941342  {0,2,0}     27    1
66    612   253   254  0.666891  {0,1,0}     23    1
99    613   148   149  0.143185  {1,1,0}     31    1
126   622    17    19  0.515190  {1,0,0}     31    1
7     651   116   123  0.715392  {0,1,0}     38    1
97    652   125   126  0.494621  {1,1,0}     28    1
127   656    17    22  0.617683  {0,3,0}     33    1
59    659   215   221  0.236510  {1,1,0}     25    1
6     661   186   188  0.837858  {0,2,0}     29    0
101   665   227   229  0.928535  {1,1,0}     22    1
27    667    74    76  0.574330  {0,1,0}     40    1
48    667    23   237  0.824367  {0,2,0}     24    1
25    685     5     6  0.370157  {0,1,1}     22    1
31    690   151   152  0.789658  {0,3,0}     29    1
34    693   226   229  0.221814  {0,1,0}     23    1
79    696    66    93  0.208366  {0,1,0}     34    0
39    710   239   244  0.247146  {0,0,1}     36    1
12    711   128   139  0.260243  {0,1,0}     23    1
50    731    45    46  0.935233  {1,1,0}     23    0
82    738   180   181  0.313558  {0,1,0}     28    0
112   741   105   107  0.798491  {0,3,0}     22    0
103   748   246   247  0.658580  {0,1,0}     26    1
71    755    24    26  0.686605  {0,2,0}     35    1
93    765    92    93  0.153692  {1,2,0}     25    1
32    766   131   132  0.427980  {1,0,0}     35    1
9     776    62    63  0.639213  {1,1,0}     20    1
109   783    81    82  0.176002  {0,2,0}     40    1
105   787     7     8  0.360164  {1,0,0}     29    1
26    811    93    94  0.892172  {0,1,0}     39    0
108   823   248   249  0.795501  {1,0,0}     37    1
1     828   140   142  0.050669  {0,2,0}     35    0
104   828    32    33  0.930197  {0,3,0}     23    1
3     836   198   199  0.455987  {1,0,0}     34    1
28    839    37    75  0.768018  {0,1,0}     34    0
94    846   193   246  0.312060  {0,3,0}     38    0
22    853   245   246  0.938883  {1,0,0}     27    1
80    856    98   127  0.490585  {0,1,0}     38    0
36    862    55    56  0.999234  {0,0,1}     26    1
107   864   145   146  0.628705  {0,3,0}     33    0
41    881     3    23  0.282969  {1,1,0}     27    1
116   881   111   114  0.931103  {1,0,0}     31    1
91    888   201   203  0.203634  {0,3,0}     20    0
45    897   152   155  0.732229  {0,3,0}     36    1
118   901   199   200  0.952916  {0,1,0}     30    1
83    904    91    92  0.443717  {1,0,0}     35    1
55    908    54    55  0.613024  {0,1,0}     39    0
54    912   178   185  0.504137  {1,0,0}     22    1
35    922    45    64  0.287574  {1,1,0}     32    1
92    927   244   245  0.079552  {1,1,0}     31    1
122   930    76    78  0.354742  {1,0,0}     24    1
52    943   192   194  0.995627  {0,0,1}     29    0
123   946    17    22  0.314789  {0,1,0}     31    1
24    953     7     8  0.250426  {0,2,0}     31    0
119   968    12    13  0.046797  {0,1,0}     20    1
87    969    74    76  0.565752  {1,0,0}     24    1
64    971   165   166  0.193478  {1,0,0}     39    1
20    973    76    78  0.988871  {0,3,0}     34    0
43    973   176   177  0.493572  {0,1,0}     24    0
65    998   133   134  0.697181  {0,1,1}     26    0
40   1009   105   107  0.119663  {0,2,0}     26    0
46   1058   154   157  0.070895  {0,1,0}     36    0
29   1065   121   155  0.213749  {0,2,0}     33    0
125  1067   205   208  0.964577  {0,2,0}     36    1
74   1072   250   251  0.578660  {0,3,0}     20    0
51   1081   135   147  0.204015  {0,3,0}     21    0
37   1083   198   199  0.872189  {0,3,0}     27    1
100  1098    17    19  0.461704  {1,3,0}     27    1
