map EGL-G2-C
fac 5 10 {0,87,126,174,43}
hosp 1 {0}
n_ALS 6 1 {2:0,2:126,2:174}
n_BLS 15 1 {4:0,3:87,3:126,4:174,1:43}
n_CLS 6 0 {1:0,1:126,1:174,3:43}
      c_m  head  tail      c_af      c_d  c_tau  c_h
10      9   240   242  0.667964  {1,0,0}     21    1
6      17    51    52  0.003114  {0,3,0}     22    1
121    19   126   127  0.474645  {1,1,0}     32    1
100   173   133   135  0.626811  {1,0,0}     21    1
23    178   103   111  0.998092  {0,1,0}     40    1
42    231    10    11  0.689658  {0,1,1}     21    1
39    235   227   233  0.692837  {0,3,0}     29    1
92    259    91    96  0.328611  {0,1,0}     39    1
67    267   145   148  0.273300  {0,2,0}     34    0
36    282   252   253  0.937990  {0,1,0}     20    0
127   288   190   192  0.637076  {0,1,1}     24    1
126   309     2     3  0.046424  {0,1,1}     20    1
16    316    10    11  0.752076  {1,0,0}     21    1
22    347   151   152  0.890876  {1,3,0}     37    0
2     358   112   113  0.927229  {0,2,0}     22    1
89    380   190   192  0.789001  {0,1,0}     28    1
117   386   194   242  0.152003  {1,0,0}     40    1
31    412    35    36  0.201828  {0,1,0}     29    1
12    460    37    75  0.633357  {1,0,0}     38    1
7     463   178   179  0.795236  {0,1,0}     39    0
26    489   236   237  0.548688  {1,2,0}     36    1
118   490    37    75  0.550516  {0,2,0}     22    0
101   516   103   104  0.050633  {0,2,0}     40    1
57    528    49    56  0.503477  {0,1,0}     37    1
51    536   119   120  0.296453  {0,3,0}     23    0
27    541    38    40  0.566194  {1,1,0}     32    1
68    542   239   243  0.752483  {1,0,0}     22    1
5     547   191   195  0.637340  {0,1,0}     27    1
72    561   196   198  0.812146  {1,1,0}     22    1
45    563    45    46  0.010857  {0,1,0}     39    0
46    580    24    25  0.050023  {0,2,0}     26    1
58    599   125   126  0.402934  {0,2,0}     37    0
85    602     8    33  0.978382  {1,1,0}     30    1
91    621    76    78  0.645380  {0,1,0}     32    0
95    623    36    39  0.783220  {0,2,0}     29    1
13    624   239   244  0.984620  {0,1,0}     31    1
35    628    21    35  0.724496  {0,3,0}     35    1
114   629   218   225  0.442354  {0,2,0}     40    1
49    632    67    69  0.164751  {1,1,0}     23    1
47    643    99   131  0.605883  {0,1,0}     22    1
76    661    53    54  0.482365  {0,3,0}     37    0
66    667   151   152  0.240462  {0,1,0}     24    1
123   684    72    73  0.494354  {0,3,0}     24    0
52    686   174   183  0.405377  {1,0,0}     34    1
75    686   131   132  0.670889  {1,1,0}     29    1
115   705     4     5  0.231341  {0,3,0}     28    1
37    708    66    92  0.576952  {0,0,1}     21    1
108   724   152   153  0.372939  {0,3,0}     22    0
97    728    60    68  0.563448  {0,3,0}     22    1
93    731   101   112  0.915870  {0,3,0}     33    1
44    742   195   248  0.140134  {0,1,0}     22    1
79    749   151   152  0.619609  {1,0,0}     39    1
15    753   193   246  0.217593  {0,1,1}     33    1
86    759   205   208  0.635461  {0,2,0}     28    1
59    770   175   176  0.979709  {1,0,0}     30    1
94    771    18    20  0.179574  {1,1,0}     32    1
104   773   222   223  0.431171  {1,0,0}     32    1
78    777   136   146  0.391703  {1,0,0}     20    1
64    784   133   134  0.679290  {0,3,0}     35    1
111   798    14    15  0.290844  {1,1,0}     28    1
112   804   225   226  0.950378  {1,0,0}     36    1
106   807    18    19  0.815576  {0,3,0}     35    0
1     809   192   194  0.972346  {0,2,0}     26    1
116   826    46    47  0.898769  {1,1,0}     32    1
65    829   201   203  0.401578  {1,0,0}     33    0
53    839   202   209  0.356706  {0,0,1}     24    1
38    841   233   254  0.181018  {0,3,0}     37    1
34    844     5    26  0.225084  {0,1,0}     30    1
70    853    39    52  0.752734  {0,1,0}     34    1
0     855    50    53  0.228378  {0,1,0}     29    0
63    856    32    33  0.964422  {0,2,0}     23    1
71    856   178   185  0.837017  {1,1,0}     38    1
88    856   218   225  0.795383  {1,0,0}     23    1
103   857   195   248  0.417089  {0,3,0}     25    1
25    858   108   109  0.157805  {1,1,0}     20    1
84    860   239   244  0.927009  {0,0,1}     25    1
81    862    90    92  0.216201  {1,0,0}     32    1
122   872     9    34  0.688547  {0,2,0}     31    1
69    875    38    40  0.649925  {0,1,1}     28    1
102   889   128   139  0.906046  {0,2,0}     28    0
77    890    57    61  0.263930  {0,2,0}     30    0
61    895   252   253  0.396602  {0,1,1}     30    0
90    915    48    49  0.138420  {0,2,0}     34    0
30    920    98   127  0.377236  {0,1,1}     23    1
24    935    36    38  0.095193  {0,3,0}     37    0
18    937   168   176  0.390369  {1,1,0}     35    1
74    939     7    30  0.478709  {0,0,1}     38    1
33    953   192   193  0.500619  {0,2,0}     38    0
32    960   201   202  0.864681  {0,1,0}     24    0
50    964   244   245  0.898160  {0,2,0}     36    1
