map EGL-G1-C
fac 5 10 {0,132,21,155,89}
hosp 3 {0,211,36}
n_ALS 6 1 {2:0,2:132,1:155,1:89}
n_BLS 25 1 {5:0,5:132,8:21,4:155,3:89}
n_CLS 7 0 {3:0,1:132,1:21,1:155,1:89}
      c_m  head  tail      c_af      c_d  c_tau  c_h
63     19   177   184  0.975146  {1,0,0}     28    1
122    22   166   167  0.214905  {0,2,0}     28    1
50     52    80    81  0.079140  {0,3,0}     34    0
18     52   220   222  0.633778  {0,2,0}     23    0
121    68   211   213  0.995251  {0,2,0}     28    0
101    69     3     4  0.569073  {0,2,0}     31    1
38     86     9    34  0.617239  {0,2,0}     20    1
40     99    43    46  0.464037  {0,2,0}     32    1
20    143   129   130  0.036380  {0,1,1}     26    1
118   149    16    17  0.777835  {1,3,0}     22    1
107   185   132   133  0.408082  {1,1,0}     23    1
49    193   244   248  0.352198  {0,1,0}     37    0
10    195   191   193  0.455901  {1,1,0}     34    1
21    202    37    74  0.287176  {0,1,0}     30    0
51    207   188   189  0.248625  {0,0,1}     35    0
94    244   244   249  0.111372  {1,0,0}     29    1
108   329   210   211  0.887691  {0,3,0}     39    1
42    362    89    90  0.760770  {0,1,0}     35    1
0     388    67    68  0.800004  {1,1,0}     23    1
116   426    59    60  0.440443  {0,0,1}     30    1
106   428   160   163  0.670086  {1,0,0}     33    1
54    429    89    91  0.879515  {0,2,0}     27    0
12    452   175   176  0.062487  {0,3,0}     20    0
100   491   173   181  0.055504  {0,2,0}     20    0
112   491    40    41  0.527163  {0,1,0}     40    1
48    521    13    14  0.490879  {1,1,0}     37    1
45    533   104   105  0.461462  {0,2,0}     24    0
29    545   238   240  0.128021  {1,0,0}     28    0
59    551    86    87  0.554120  {1,0,0}     39    1
92    561    45    64  0.735028  {0,1,0}     25    0
110   562     3     4  0.187888  {0,1,0}     27    0
22    566    98   131  0.425778  {0,2,0}     36    0
43    577   211   212  0.138527  {1,1,0}     36    1
119   601    50    52  0.009217  {1,0,0}     29    1
99    604     2    14  0.182361  {1,1,0}     33    1
57    606     5    23  0.715293  {0,3,0}     39    1
104   623    83    85  0.431684  {1,3,0}     30    1
7     626   212   218  0.525447  {0,3,0}     22    1
103   626    80    88  0.495151  {1,1,0}     23    1
36    629     3     4  0.552836  {0,2,0}     40    1
105   632    50    53  0.998434  {0,2,0}     40    1
127   642   207   209  0.709394  {0,3,0}     31    0
64    646   196   197  0.204421  {0,0,1}     21    0
93    661    17    19  0.596760  {0,3,0}     32    1
80    663   153   157  0.950895  {1,1,0}     39    1
41    673    93    94  0.194702  {0,3,0}     23    1
44    674   211   213  0.039831  {1,0,0}     36    1
74    701    75    77  0.794441  {0,1,0}     35    1
125   713   126   127  0.389645  {1,1,0}     23    1
87    723   163   164  0.129368  {0,1,0}     25    0
13    728    24    25  0.823707  {0,1,0}     20    0
88    728   134   135  0.031888  {0,1,1}     30    0
26    744   167   175  0.983616  {0,2,0}     40    0
81    757   146   147  0.145490  {1,1,0}     26    1
67    772     2     3  0.202626  {0,3,0}     36    0
95    774   216   217  0.934914  {0,1,0}     25    1
62    783   163   168  0.986136  {0,1,0}     29    1
71    784   116   120  0.232418  {0,2,0}     39    1
97    787    83    85  0.725824  {0,2,0}     31    0
90    787    38    40  0.499926  {0,1,0}     38    1
17    788    63    64  0.416510  {0,1,0}     27    1
86    796   198   199  0.221409  {0,1,0}     27    1
32    798    24    25  0.903072  {0,1,0}     27    0
8     804   237   240  0.625587  {1,1,0}     40    0
111   804   174   175  0.329103  {0,1,1}     29    1
24    804   215   216  0.245799  {1,1,0}     27    1
61    816    17    19  0.205977  {1,1,0}     32    1
114   820   234   235  0.431238  {1,3,0}     20    1
60    832     1    12  0.104788  {0,0,1}     20    1
23    844    94    98  0.374218  {1,0,0}     24    1
37    846    97   126  0.693208  {0,3,0}     20    1
115   857   202   204  0.593089  {0,3,0}     21    1
4     864   212   218  0.632460  {0,1,0}     34    0
5     867    81    82  0.997011  {1,0,0}     27    1
109   872    97   126  0.532257  {0,2,0}     35    1
72    876    93    94  0.724899  {0,2,0}     34    1
75    880   229   230  0.521981  {0,1,0}     35    0
3     883   110   113  0.195669  {0,3,0}     34    1
58    899   231   232  0.742098  {0,1,0}     20    1
85    914   184   185  0.367984  {0,2,0}     39    0
91    917   137   138  0.570778  {1,0,0}     37    1
1     929    19    20  0.735243  {1,0,0}     20    1
68    956   226   231  0.541917  {0,2,0}     20    1
6     966   156   162  0.803219  {0,1,0}     40    0
52    970    23   149  0.779050  {0,1,0}     27    1
77    972    98   131  0.856998  {0,3,0}     21    1
120   980   157   159  0.130580  {0,1,1}     25    1
47    980   202   204  0.383813  {0,1,1}     33    1
56    988    19    20  0.775914  {1,1,0}     31    0
39    998    89    91  0.372121  {0,2,0}     40    0
53   1002   203   210  0.585111  {0,3,0}     37    0
79   1008    24    26  0.721560  {0,0,1}     37    0
69   1075    68    69  0.559266  {1,1,0}     35    1
70   1083   225   226  0.243402  {1,0,0}     36    1
117  1098    70    72  0.109480  {1,1,0}     26    1
34   1108    81    82  0.939165  {1,1,0}     39    1
102  1113   123   124  0.988984  {0,0,1}     22    1
82   1124   179   180  0.125330  {0,3,0}     38    1
46   1126     3    15  0.451012  {0,1,0}     38    0
98   1134   162   166  0.424984  {1,1,0}     21    1
78   1146    34    41  0.796676  {0,2,0}     24    0
15   1157   176   179  0.857670  {0,2,0}     22    0
55   1161   207   209  0.077617  {0,0,1}     20    1
19   1173    27    30  0.952091  {1,0,0}     39    1
25   1186    89    90  0.946163  {1,0,0}     32    1
28   1189    70    72  0.650420  {0,3,0}     38    1
27   1193   202   204  0.192445  {1,0,0}     38    1
31   1193   151   152  0.891730  {0,3,0}     34    1
73   1194    89    91  0.800666  {1,1,0}     22    1
14   1196    68    69  0.494232  {0,1,0}     35    0
83   1197   166   167  0.213251  {0,2,0}     32    1
89   1222   142   143  0.509819  {0,2,0}     31    1
35   1232    72    73  0.363471  {0,2,0}     37    0
2    1234   179   180  0.475643  {0,3,0}     40    0
96   1240   207   209  0.616886  {1,1,0}     22    1
65   1251   245   246  0.263791  {1,1,0}     40    1
123  1324    10    41  0.566880  {1,0,0}     37    1
84   1327    42    43  0.567670  {0,1,0}     26    1
76   1338     3     4  0.945207  {1,1,0}     27    1
124  1338     5     6  0.966530  {1,0,0}     23    1
16   1341   119   169  0.605649  {1,0,0}     35    1
113  1360   151   154  0.941885  {0,3,0}     23    1
66   1363    56    57  0.626748  {0,0,1}     32    0
9    1370   198   199  0.044028  {1,1,0}     35    1
126  1371   124   151  0.942616  {0,1,0}     26    1
33   1385   124   125  0.326224  {1,1,0}     40    1
11   1387   191   194  0.874097  {0,1,0}     36    0
30   1403    41    51  0.830739  {0,2,0}     34    1
