map EGL-G2-E
fac 5 10 {0,52,221,197,244}
hosp 3 {0,45,250}
n_ALS 6 1 {2:0,2:52,1:221,1:244}
n_BLS 19 1 {3:0,2:52,5:221,4:197,5:244}
n_CLS 9 0 {1:0,3:52,3:221,1:197,1:244}
      c_m  head  tail      c_af      c_d  c_tau  c_h
115    33   125   126  0.237116  {0,1,0}     26    0
103    35   102   103  0.591398  {0,1,0}     21    1
55     70    68    69  0.569529  {0,1,0}     21    1
20     86   245   247  0.250576  {1,0,0}     35    1
112   106   147   148  0.331327  {1,1,0}     20    1
36    110   142   143  0.785100  {0,1,0}     24    0
64    147   102   111  0.397675  {0,3,0}     29    1
58    151   228   229  0.341117  {1,0,0}     27    1
29    181    43    44  0.192366  {1,0,0}     31    1
5     255   141   150  0.598978  {0,2,0}     34    1
116   316    36    38  0.705828  {1,0,0}     30    1
48    332   227   233  0.158599  {0,1,0}     27    1
16    342    98   127  0.492816  {1,0,0}     23    1
41    401    85   101  0.857384  {0,2,0}     24    1
125   434    14    15  0.653815  {0,2,0}     29    1
77    449     7    30  0.647522  {0,2,0}     20    1
32    454   103   104  0.744594  {1,1,0}     20    1
35    460   177   181  0.784182  {1,1,0}     29    1
59    460   212   213  0.056022  {0,1,0}     21    0
56    465   252   253  0.733742  {0,0,1}     24    0
113   468    23   150  0.065243  {0,0,1}     31    0
49    468    48    49  0.696031  {0,2,0}     32    0
89    478   196   197  0.620914  {0,1,0}     28    1
63    482   154   157  0.893812  {0,3,0}     37    0
38    486   242   243  0.979856  {0,2,0}     22    0
104   488    98   127  0.606988  {0,2,0}     22    1
61    495   170   171  0.079446  {0,1,0}     21    1
47    506    48    57  0.394518  {0,2,0}     20    0
23    516    41    51  0.216483  {0,1,0}     21    0
6     520   164   165  0.773149  {0,2,0}     21    0
34    525   143   145  0.220348  {1,3,0}     38    1
110   545     4    22  0.665277  {0,1,1}     24    1
52    564    99   131  0.188997  {1,2,0}     21    1
54    580    59    60  0.112481  {0,2,0}     36    1
46    596   196   198  0.314693  {1,0,0}     26    1
107   618   164   165  0.294195  {0,1,1}     30    0
11    619   231   232  0.758266  {0,3,0}     33    1
124   621   197   199  0.183251  {0,2,0}     27    0
