map EGL-G1-E
fac 5 10 {0,24,78,67,106}
hosp 3 {0,145,86}
n_ALS 5 1 {1:0,1:67,3:106}
n_BLS 24 1 {3:0,4:24,6:78,6:67,5:106}
n_CLS 10 0 {3:0,2:24,3:78,1:67,1:106}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118    25   211   213  0.098119  {0,2,0}     35    1
62     29   146   147  0.386246  {0,1,0}     22    1
36     29   118   119  0.418361  {0,0,1}     27    1
31     37    42    43  0.304613  {0,2,0}     25    1
54     43    75    76  0.410083  {0,2,0}     26    1
85     44   210   211  0.705140  {1,1,0}     22    1
18     60   100   111  0.492167  {0,3,0}     27    1
50     61     5    26  0.343687  {1,0,0}     21    1
45     78   108   109  0.017606  {0,3,0}     36    1
33     79    24    25  0.284029  {0,1,0}     39    1
121   176    31    32  0.812048  {1,0,0}     27    1
114   225    68    79  0.501140  {0,1,0}     27    1
15    261    63    64  0.591596  {0,1,1}     20    1
99    291    40    41  0.922323  {1,0,0}     38    1
96    301   185   186  0.603245  {1,1,0}     35    1
74    364   213   216  0.128565  {1,0,0}     35    1
107   370   122   123  0.778836  {0,2,0}     21    0
108   399   219   221  0.160023  {0,2,0}     25    0
102   399   126   127  0.197009  {0,1,0}     23    0
90    429    77    81  0.998279  {1,1,0}     24    1
21    460   169   170  0.151370  {0,1,0}     28    1
83    466   226   227  0.682278  {1,1,0}     22    1
110   468    26    28  0.100521  {1,0,0}     35    1
79    475    34    41  0.935225  {0,2,0}     24    0
67    487   132   133  0.990050  {0,2,0}     38    0
3     522   135   136  0.108575  {0,1,0}     32    1
75    554    80    88  0.047477  {0,1,1}     25    1
8     556   246   248  0.957389  {1,1,0}     31    1
1     561   196   197  0.189009  {1,1,0}     33    1
66    570    98    99  0.216959  {0,3,0}     39    1
6     585     2    14  0.015854  {0,1,0}     24    0
60    598   175   176  0.024750  {1,0,0}     40    1
89    607   124   149  0.371059  {1,0,0}     22    1
92    617    25    26  0.663906  {0,1,0}     22    1
65    623   222   225  0.315061  {1,0,0}     28    1
19    627    67    68  0.373668  {0,0,1}     27    0
44    634    93    94  0.185738  {0,1,0}     39    1
97    641   101   110  0.801264  {0,3,0}     26    0
47    643    48    49  0.941557  {0,2,0}     32    0
98    661   179   180  0.210558  {0,1,0}     33    1
28    669   234   236  0.261430  {1,0,0}     39    1
23    670    17    19  0.316949  {0,1,0}     28    1
127   680   153   156  0.637275  {0,3,0}     24    0
27    696    47    48  0.691246  {0,3,0}     25    0
104   696     9    10  0.910708  {0,1,0}     28    1
82    697    28    29  0.784817  {0,2,0}     38    1
71    724   234   235  0.384023  {0,3,0}     40    1
63    725   137   138  0.864289  {1,0,0}     24    1
17    735   105   107  0.046173  {0,1,1}     40    1
120   737   119   169  0.283877  {0,2,0}     37    0
115   739    53    54  0.652255  {0,2,0}     31    0
117   758   228   230  0.515751  {1,1,0}     36    1
122   774   146   147  0.756791  {0,2,0}     29    1
46    775     8    33  0.327888  {0,1,1}     34    0
55    782    50    52  0.470572  {0,3,0}     36    0
7     794   153   157  0.147915  {0,1,0}     38    1
105   799    54    58  0.431852  {1,3,0}     38    1
109   808   174   176  0.013379  {0,1,0}     35    1
0     818    96    97  0.275503  {0,2,0}     21    1
11    831    11    42  0.047710  {0,2,0}     20    1
119   836   125   149  0.144759  {0,2,0}     33    1
48    838   114   115  0.927997  {1,1,0}     30    1
22    846    18    20  0.252303  {0,0,1}     34    1
64    856    10    11  0.819557  {0,2,0}     29    1
43    858   104   106  0.789726  {0,2,0}     27    1
80    861   142   144  0.491893  {1,0,0}     24    1
12    861     3    23  0.896421  {0,2,0}     26    0
106   873   150   152  0.067319  {0,3,0}     30    0
25    877   116   120  0.291186  {0,1,0}     37    0
16    886   231   236  0.685403  {0,1,1}     21    0
88    887    95    97  0.759042  {0,2,0}     38    0
61    893   211   212  0.386113  {1,0,0}     34    1
84    894     3    15  0.328317  {0,1,0}     20    1
95    904   232   234  0.394368  {0,2,0}     27    0
78    915     7     8  0.814374  {0,3,0}     30    0
24    930   153   157  0.029728  {0,1,1}     32    1
81    932   215   216  0.581623  {1,1,0}     26    1
9     935    12    13  0.828467  {0,2,0}     24    1
26    937   195   197  0.350453  {0,2,0}     29    1
14    946   213   214  0.203394  {0,2,0}     24    0
41    961   228   229  0.998383  {1,2,0}     20    1
86    962   240   241  0.421524  {0,3,0}     22    1
91    967    29    30  0.920865  {1,1,0}     20    1
35    976    29    30  0.631539  {1,1,0}     34    1
5     977   129   136  0.955417  {0,2,0}     38    1
53    977   153   156  0.971446  {0,3,0}     22    0
56    979   185   186  0.952662  {0,2,0}     25    1
72    985     3    23  0.693028  {1,0,0}     37    0
59    997   211   212  0.589503  {0,1,0}     27    0
101  1009   169   173  0.379396  {1,1,0}     32    1
10   1011   222   223  0.199336  {1,1,0}     25    1
29   1020    41    51  0.185351  {1,0,0}     22    1
42   1026    17    22  0.903369  {0,3,0}     30    1
103  1030   167   175  0.379715  {0,1,0}     36    1
40   1030   120   154  0.017027  {0,1,0}     31    0
116  1052    70    72  0.180370  {0,1,0}     31    1
123  1063    19    20  0.910886  {0,1,0}     28    0
87   1066    62    63  0.830029  {0,2,0}     28    1
93   1070   141   142  0.521442  {1,0,0}     21    1
52   1088   120   121  0.660109  {1,1,0}     34    0
76   1090   238   239  0.891204  {0,0,1}     39    0
20   1093   164   165  0.536691  {0,1,0}     39    0
126  1100   112   114  0.855101  {1,0,0}     24    1
73   1112    48    57  0.629987  {0,1,0}     29    0
94   1113   101   110  0.736789  {0,1,0}     36    1
113  1114   242   245  0.982382  {0,0,1}     30    1
32   1130   134   135  0.800261  {1,1,0}     21    1
111  1146    50    51  0.740040  {0,3,0}     24    0
124  1165   178   182  0.683686  {1,3,0}     36    1
13   1173    95    97  0.901067  {1,0,0}     36    1
37   1175    68    69  0.723205  {0,0,1}     26    1
112  1180    37    74  0.914130  {1,0,0}     40    1
70   1182   188   189  0.645216  {0,1,0}     39    0
57   1189   179   180  0.988724  {0,2,0}     23    0
30   1192   244   249  0.567828  {0,1,0}     20    1
58   1200     4     5  0.406433  {0,1,0}     34    1
39   1213    18    20  0.118799  {0,1,0}     29    1
38   1242    17    22  0.490061  {0,3,0}     39    0
77   1249   122   123  0.001036  {1,0,0}     26    1
68   1280    93    94  0.917214  {0,0,1}     21    1
2    1282   191   193  0.788370  {1,0,0}     23    1
34   1295   101   102  0.435818  {0,1,0}     36    1
51   1306   114   115  0.056333  {0,3,0}     36    0
49   1309    60    67  0.541547  {0,3,0}     32    1
125  1346    90    91  0.437402  {0,3,0}     37    1
69   1349   123   124  0.870908  {0,2,0}     31    1
100  1415    55    56  0.813448  {0,3,0}     37    0
4    1436    92    93  0.515544  {1,0,0}     30    1
