map EGL-G2-C
fac 5 10 {0,116,91,22,235}
hosp 1 {0}
n_ALS 6 1 {3:0,1:91,2:22}
n_BLS 16 1 {3:0,4:116,1:91,4:22,4:235}
n_CLS 9 0 {4:116,2:91,2:22,1:235}
      c_m  head  tail      c_af      c_d  c_tau  c_h
114    34   164   169  0.787873  {0,1,0}     29    0
54     47    83    84  0.344027  {1,0,0}     26    1
22     58   209   216  0.269231  {0,3,0}     40    1
8      58     1     2  0.166387  {1,0,0}     25    1
40     61   156   162  0.686834  {0,1,1}     20    1
47     96   174   183  0.904852  {0,3,0}     28    1
101   106    27    28  0.960734  {1,1,0}     36    1
58    136   179   183  0.359803  {1,1,0}     40    1
108   162   249   252  0.112838  {0,3,0}     34    0
125   191    43    44  0.928495  {0,2,0}     22    1
38    193   123   124  0.428734  {1,0,0}     30    1
110   217    72    73  0.808780  {0,1,0}     35    0
34    224    97   112  0.550795  {1,0,0}     31    1
72    252   164   169  0.636139  {1,0,0}     34    1
23    332    67    68  0.376705  {0,0,1}     28    1
70    368    63    65  0.966030  {0,1,1}     39    1
85    385   156   162  0.597789  {0,2,0}     29    1
14    416    19    20  0.292012  {1,0,0}     35    1
44    421   163   168  0.947603  {0,3,0}     21    0
7     437   239   240  0.172974  {1,1,0}     28    1
41    438    65    66  0.334629  {0,1,0}     34    1
29    442   104   105  0.862998  {1,1,0}     29    1
77    478    29    31  0.276076  {0,2,0}     24    1
115   489   237   238  0.576600  {0,1,0}     40    1
62    495   150   151  0.526136  {0,0,1}     40    1
12    509   101   102  0.150344  {1,0,0}     28    1
100   515   211   212  0.487346  {0,3,0}     30    1
53    527   104   114  0.209171  {0,2,0}     30    0
15    546    71    72  0.826908  {0,3,0}     26    1
105   555   184   185  0.251128  {0,1,0}     33    1
24    563   118   119  0.008604  {1,1,0}     28    0
67    565    99   131  0.401024  {0,3,0}     38    1
84    581   145   146  0.294005  {0,3,0}     30    1
83    601   151   152  0.127429  {0,2,0}     31    1
69    605    81    82  0.057186  {0,1,0}     28    1
6     606   244   245  0.473521  {0,0,1}     27    0
117   607   193   246  0.355254  {0,1,0}     33    0
92    631   245   247  0.498041  {0,1,0}     34    1
89    639   225   228  0.947197  {0,0,1}     35    0
104   640   117   118  0.685535  {0,3,0}     23    1
78    647    50    53  0.831981  {0,1,0}     37    1
94    650   108   109  0.242279  {0,1,1}     32    1
112   662    48    49  0.862261  {1,0,0}     37    1
73    664   212   213  0.225993  {0,1,0}     29    1
31    665    32    34  0.221958  {1,1,0}     26    1
95    666    96    98  0.057807  {0,3,0}     33    0
51    673   136   137  0.986922  {0,1,1}     25    0
9     687    47    48  0.291749  {1,0,0}     38    1
18    692   213   215  0.256053  {0,1,0}     36    0
76    692    16    18  0.045419  {1,1,0}     26    1
64    693   162   163  0.216563  {0,1,0}     34    1
48    708     4    22  0.024753  {0,2,0}     21    0
5     711   227   233  0.968665  {0,0,1}     20    1
118   721   174   183  0.636791  {0,1,0}     25    1
75    737   202   209  0.625880  {0,1,0}     23    0
49    737   178   185  0.860547  {0,1,0}     34    0
43    739   164   165  0.133674  {1,0,0}     25    1
3     757    69    70  0.292366  {0,1,1}     31    0
10    758   253   254  0.308041  {0,2,0}     37    0
2     771    45    46  0.799212  {0,1,0}     39    1
124   774    16    18  0.119035  {0,1,0}     32    0
87    798   135   136  0.175520  {0,1,1}     28    0
126   819   156   162  0.463268  {0,2,0}     30    1
0     820   139   140  0.760898  {1,1,0}     23    1
109   821   166   178  0.023205  {1,0,0}     40    1
4     836   243   245  0.895634  {1,0,0}     31    1
32    843   178   179  0.292411  {0,1,1}     36    1
106   848     1     2  0.693818  {0,1,0}     33    0
127   858    85   101  0.550171  {1,1,0}     37    1
