map EGL-G2-A
fac 5 10 {0,135,217,203,47}
hosp 1 {0}
n_ALS 5 1 {2:0,1:135,2:203}
n_BLS 21 1 {4:0,2:135,8:217,2:203,5:47}
n_CLS 6 0 {2:0,1:217,1:203,2:47}
      c_m  head  tail      c_af      c_d  c_tau  c_h
96     21   210   211  0.154662  {1,0,0}     38    1
99     26    13    14  0.761027  {1,1,0}     31    1
10     39   163   167  0.548206  {0,3,0}     28    0
58     52    46    47  0.006701  {1,1,0}     37    1
15     76    76    78  0.525776  {1,1,0}     27    1
49    123   117   121  0.071164  {0,2,0}     26    1
56    135   143   144  0.370146  {1,0,0}     40    1
57    181    47    64  0.746024  {0,2,0}     24    1
109   215   107   108  0.518716  {0,1,0}     24    0
59    215    37    75  0.365688  {0,1,0}     26    1
111   304    42    43  0.226507  {1,1,0}     20    1
73    338    99   100  0.123041  {1,1,0}     38    1
81    363   244   245  0.293697  {1,0,0}     38    0
32    372    49    50  0.379137  {0,1,0}     40    0
5     390    18    19  0.939052  {0,1,0}     25    1
83    406   239   244  0.141595  {0,2,0}     39    0
63    410   170   174  0.210308  {0,2,0}     37    1
68    440   139   140  0.563858  {0,1,0}     22    1
91    441    66    92  0.522004  {0,2,0}     32    1
8     460    26    28  0.200356  {0,2,0}     33    1
66    463    23   237  0.403002  {0,1,1}     37    1
18    489   247   249  0.523183  {1,1,0}     20    1
78    493   235   236  0.552776  {0,1,0}     36    0
65    494    79    80  0.960817  {0,0,1}     34    0
102   518   116   123  0.081050  {0,3,0}     26    1
86    534   205   208  0.286543  {0,2,0}     21    1
89    535   129   130  0.614734  {0,1,0}     37    1
41    542   113   115  0.694052  {0,2,0}     26    1
105   550    93    94  0.282263  {0,2,0}     38    1
116   558    61    65  0.615154  {1,2,0}     33    1
23    587   210   211  0.691861  {1,1,0}     24    1
6     599   200   201  0.674757  {1,0,0}     34    1
94    603    16    18  0.792199  {0,2,0}     36    1
125   615   218   250  0.396889  {1,0,0}     40    1
92    635    39    52  0.758015  {1,1,0}     39    0
74    639    84    85  0.325513  {0,1,0}     27    1
46    642   126   127  0.075446  {1,1,0}     27    1
13    644   209   216  0.692235  {0,3,0}     26    0
113   646   189   190  0.469650  {0,1,0}     37    1
40    657   163   167  0.129002  {0,1,0}     33    1
60    657    57    61  0.476316  {0,2,0}     40    1
114   662   234   239  0.768810  {0,2,0}     38    1
22    663   115   116  0.776220  {0,2,0}     37    0
50    678   175   176  0.132108  {0,1,0}     34    1
95    684    70    71  0.506348  {0,1,0}     33    1
119   697    15    17  0.925031  {0,1,0}     33    1
38    698   248   249  0.076238  {0,3,0}     24    0
48    700   133   135  0.619899  {0,2,0}     37    0
71    702   240   241  0.368494  {0,2,0}     37    1
44    712    28    29  0.990625  {0,1,0}     29    1
43    718   140   141  0.740359  {0,3,0}     26    0
54    750   111   114  0.720297  {1,0,0}     33    1
79    757    89    90  0.029533  {1,1,0}     35    1
31    769    97   112  0.199978  {0,2,0}     36    1
100   780    39    52  0.155389  {0,1,1}     28    0
87    784    67    68  0.871975  {0,2,0}     25    0
106   785   152   153  0.553395  {0,0,1}     31    0
98    788     2    14  0.230417  {0,1,0}     30    0
