map EGL-G1-D
fac 5 10 {0,167,164,17,197}
hosp 2 {0,140}
n_ALS 9 1 {2:0,3:167,2:17,2:197}
n_BLS 19 1 {5:167,6:164,2:17,6:197}
n_CLS 7 0 {1:0,1:164,5:17}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46      1    73    74  0.360041  {0,2,0}     21    1
42     28   225   248  0.550153  {0,2,0}     35    0
102    56   175   176  0.347144  {1,1,0}     23    1
40     66    96    97  0.323134  {0,3,0}     22    1
120    67   111   112  0.978153  {0,3,0}     27    1
78     88     8    33  0.146405  {0,1,0}     26    1
90     90    53    55  0.341218  {0,0,1}     30    1
71    177   211   212  0.531105  {1,0,0}     35    1
23    183   219   221  0.782181  {0,2,0}     20    1
109   198   226   227  0.542458  {0,2,0}     21    0
103   205    89    90  0.040937  {0,2,0}     20    0
26    216    47    48  0.993430  {0,2,0}     27    1
101   264   151   152  0.890467  {1,0,0}     32    1
100   312   197   198  0.925383  {0,1,0}     26    1
8     334    82    83  0.802675  {0,3,0}     25    1
61    357   231   232  0.064439  {0,2,0}     21    1
36    361     7     8  0.014019  {1,1,0}     30    1
72    434   238   239  0.241272  {0,1,0}     22    1
79    435   165   174  0.465085  {0,3,0}     33    0
85    444    75    76  0.273861  {0,3,0}     24    1
64    448   191   193  0.234613  {0,1,0}     34    1
28    460    27    30  0.358929  {1,0,0}     20    1
51    465   202   203  0.962199  {0,1,1}     34    1
81    480   210   212  0.921545  {0,1,0}     31    1
5     512    41    51  0.206092  {0,2,0}     28    0
38    513   116   120  0.738440  {0,1,0}     22    1
14    520    50    52  0.754871  {0,1,1}     26    0
95    558    46    47  0.275254  {0,1,0}     28    1
29    600    59    60  0.647009  {0,3,0}     25    1
3     620     3     4  0.662642  {0,2,0}     39    0
54    626   240   241  0.360210  {0,2,0}     35    1
67    637    47    64  0.395720  {0,2,0}     28    1
37    647   124   149  0.830619  {1,1,0}     24    1
104   649    10    11  0.384971  {1,1,0}     28    1
33    655   190   192  0.934637  {0,2,0}     35    1
92    664    48    49  0.926694  {0,3,0}     40    1
57    670    12    16  0.080384  {1,1,0}     27    1
41    673     6    27  0.577275  {1,1,0}     20    1
63    678    32    33  0.531030  {1,0,0}     31    0
74    679    77    81  0.943741  {1,1,0}     34    0
20    683   244   249  0.983620  {0,1,1}     34    1
21    685   191   193  0.395058  {0,1,0}     26    1
53    689    83    85  0.995460  {0,3,0}     30    0
13    691    17    19  0.490306  {1,0,0}     35    1
30    696     2    14  0.294843  {1,1,0}     27    1
98    707   226   227  0.699832  {0,2,0}     35    1
77    712    42    43  0.209179  {1,1,0}     36    1
18    715   188   189  0.991300  {0,2,0}     38    1
99    722   177   178  0.133002  {0,2,0}     20    0
118   722   128   137  0.728274  {1,0,0}     29    1
32    731   144   145  0.349488  {0,1,0}     27    1
66    736    78    79  0.269884  {0,1,1}     31    1
91    739     3    23  0.965589  {0,2,0}     40    0
70    740   207   209  0.958353  {1,0,0}     29    1
55    744    98    99  0.815841  {0,2,0}     25    1
121   747   237   240  0.474107  {0,1,0}     29    0
93    750    32    34  0.958232  {0,2,0}     23    0
73    757     9    34  0.881034  {1,0,0}     35    1
114   776   245   246  0.160389  {1,1,0}     22    1
119   812   196   203  0.711353  {1,0,0}     40    1
107   814    50    51  0.561101  {0,1,0}     29    1
110   822   165   166  0.614583  {1,0,0}     33    1
105   825   213   214  0.201009  {1,1,0}     31    1
24    841   234   236  0.500076  {0,2,0}     21    1
22    854   231   236  0.692447  {0,3,0}     29    1
111   863    77    81  0.129629  {0,2,0}     21    1
56    866     2     3  0.431003  {1,1,0}     30    1
86    866   192   193  0.314929  {1,1,0}     32    1
47    866   102   103  0.767250  {0,2,0}     39    0
83    878    90    95  0.649551  {0,2,0}     22    0
48    889   213   216  0.349841  {1,1,0}     28    1
88    894   149   150  0.496536  {0,0,1}     30    1
115   895   195   196  0.877525  {0,1,0}     29    0
16    901   162   166  0.626755  {0,2,0}     23    1
43    915     9    34  0.171723  {0,2,0}     29    0
65    918   100   111  0.998405  {0,0,1}     27    1
10    923   185   192  0.610619  {0,3,0}     22    1
62    930   139   141  0.976508  {1,1,0}     38    1
97    935   115   116  0.479902  {0,3,0}     23    0
34    944    95    97  0.574792  {0,1,0}     38    1
89    953    71    72  0.313986  {0,2,0}     36    1
84    954   102   110  0.180420  {1,0,0}     35    1
27    957   141   142  0.219719  {0,1,0}     27    1
113   957   127   128  0.337581  {1,1,0}     27    1
35    959     8    33  0.909790  {1,0,0}     27    1
45    982   245   246  0.229381  {0,1,0}     31    0
60   1007   160   163  0.831732  {0,0,1}     29    0
112  1007   211   212  0.657177  {0,3,0}     29    1
127  1010   104   105  0.777824  {1,1,0}     21    1
94   1012   178   179  0.794213  {0,2,0}     36    0
80   1034   144   147  0.584126  {0,3,0}     30    1
68   1036   100   111  0.132118  {0,2,0}     32    1
44   1045   112   113  0.773702  {0,2,0}     31    0
0    1050     6     7  0.736019  {0,3,0}     40    1
117  1053    90    91  0.048610  {0,2,0}     29    1
69   1064    98    99  0.144151  {0,1,0}     30    1
7    1069   163   168  0.082837  {0,2,0}     23    1
125  1074    88    96  0.035764  {0,1,0}     20    1
2    1086    50    52  0.762271  {0,1,0}     20    0
9    1095   157   159  0.299879  {0,3,0}     30    1
82   1104   207   208  0.404437  {0,2,0}     31    1
50   1114   153   156  0.051772  {1,1,0}     30    1
59   1116   147   148  0.736556  {1,1,0}     30    1
49   1122    36    38  0.627139  {0,1,0}     39    0
58   1133    71    72  0.978718  {0,1,0}     34    1
96   1144    54    58  0.690443  {0,2,0}     40    1
124  1159    28    29  0.846342  {1,1,0}     32    1
39   1168    39    52  0.565387  {0,1,0}     35    0
76   1186   103   113  0.529525  {1,1,0}     31    1
122  1212   149   150  0.003682  {0,0,1}     38    0
123  1214   102   103  0.095541  {0,0,1}     40    0
1    1222   213   214  0.324701  {0,3,0}     35    0
52   1230   103   104  0.752415  {1,0,0}     39    1
87   1231   119   169  0.508473  {0,1,0}     31    0
6    1270     7     8  0.334572  {0,1,0}     35    1
116  1278   202   204  0.783560  {0,1,0}     22    1
19   1278   227   228  0.665971  {0,1,0}     38    1
31   1282   132   133  0.941913  {1,1,0}     20    1
11   1293    50    53  0.626985  {0,1,0}     26    1
12   1294   199   201  0.713912  {0,3,0}     22    0
108  1299   240   241  0.671394  {0,1,0}     40    0
75   1302   228   229  0.869748  {0,3,0}     33    1
126  1302   118   119  0.317035  {0,3,0}     40    0
17   1336   184   185  0.958100  {0,3,0}     22    1
4    1381   179   180  0.527957  {0,1,1}     37    1
106  1394    72    73  0.806895  {0,1,0}     28    1
25   1431    11    42  0.514312  {0,2,0}     38    1
15   1433   105   117  0.474908  {1,2,0}     38    1
