map EGL-G2-D
fac 5 10 {0,127,179,38,233}
hosp 3 {0,63,92}
n_ALS 10 1 {1:127,2:179,2:38,5:233}
n_BLS 25 1 {6:0,4:127,5:179,5:38,5:233}
n_CLS 9 0 {2:0,2:127,2:179,3:38}
      c_m  head  tail      c_af      c_d  c_tau  c_h
31     34     8     9  0.302732  {0,1,1}     22    0
92     57    47    48  0.427694  {0,1,0}     21    1
21     57    42    43  0.919079  {0,0,1}     28    1
38    101    62    63  0.160975  {0,1,0}     36    1
46    102   130   137  0.670071  {0,1,1}     22    0
75    120   227   233  0.472681  {0,1,0}     29    1
127   134   129   130  0.486558  {0,3,0}     29    1
111   177     0    21  0.024537  {1,3,0}     30    1
85    192    87    88  0.700401  {0,3,0}     31    1
78    199    54    55  0.853660  {1,1,0}     25    1
68    209   203   204  0.641324  {0,1,0}     34    1
27    226   204   205  0.980605  {0,2,0}     25    1
97    230   174   183  0.319350  {0,1,0}     30    0
0     234   150   151  0.106400  {0,0,1}     29    1
17    286    46    47  0.435557  {1,0,0}     27    1
15    300    36    39  0.465992  {0,2,0}     33    1
102   343   141   150  0.502900  {0,1,0}     28    1
57    365   130   137  0.772792  {0,1,0}     36    0
107   440    89    97  0.353785  {1,0,0}     22    1
113   445   227   233  0.098658  {0,3,0}     37    0
2     454    20    21  0.673004  {1,0,0}     39    1
100   465    99   100  0.887853  {1,0,0}     23    1
25    474   140   142  0.302271  {1,1,0}     35    1
82    509   174   182  0.835708  {0,3,0}     33    0
20    515    80    81  0.551281  {1,2,0}     39    1
79    518   235   236  0.796574  {0,1,1}     32    0
18    537    99   100  0.025269  {0,1,0}     27    1
115   549   176   177  0.554941  {1,0,0}     31    1
101   550   143   144  0.586059  {0,2,0}     32    1
33    551   141   150  0.170317  {0,2,0}     24    0
73    559   124   125  0.665459  {1,2,0}     20    1
118   564    90    92  0.450847  {0,1,0}     38    0
83    565    18    20  0.777181  {0,1,0}     34    0
99    600   143   145  0.801688  {0,0,1}     27    0
117   606   133   134  0.961388  {0,1,0}     29    0
108   618   165   166  0.699606  {0,2,0}     21    1
80    620     4    22  0.517226  {0,0,1}     29    1
52    623    32    34  0.764251  {0,1,0}     38    1
69    625    43    46  0.826129  {0,2,0}     39    0
123   635    23   171  0.845626  {0,2,0}     33    0
30    644   206   207  0.621119  {0,2,0}     38    0
12    658   223   224  0.869008  {0,3,0}     37    1
42    658    95    99  0.213209  {0,2,0}     39    0
36    673   185   186  0.687274  {0,1,1}     37    1
48    674   161   164  0.484578  {1,0,0}     35    1
53    695    45    64  0.478203  {0,2,0}     26    1
86    702    78    82  0.906715  {0,1,0}     29    1
96    705     4    22  0.531530  {0,1,0}     38    1
6     706   171   172  0.084966  {0,0,1}     21    1
72    721   107   109  0.869033  {0,2,0}     29    1
64    732   223   224  0.878459  {0,2,0}     36    1
37    734   239   243  0.035293  {0,2,0}     27    1
104   734    74    76  0.012942  {0,3,0}     21    1
19    735    31    38  0.452971  {1,0,0}     38    1
14    740    53    55  0.085799  {0,3,0}     20    0
76    747   227   229  0.994142  {0,2,0}     34    1
35    757   136   137  0.463802  {1,1,0}     23    1
7     757    18    19  0.843054  {1,1,0}     35    1
91    760    80    81  0.612666  {0,1,0}     31    1
122   766    99   131  0.914261  {0,0,1}     26    1
67    776    46    47  0.788720  {1,1,0}     38    1
125   784    41    51  0.576395  {0,3,0}     28    1
119   785   244   245  0.908409  {0,1,1}     28    1
10    789    43    45  0.915076  {0,1,1}     36    0
59    795   108   109  0.293908  {0,2,0}     22    1
29    814    47    48  0.608119  {0,2,0}     33    1
