map EGL-G2-E
fac 5 10 {0,26,129,190,188}
hosp 2 {0,27}
n_ALS 8 1 {3:0,2:26,1:129,2:190}
n_BLS 15 1 {4:26,2:129,4:190,5:188}
n_CLS 9 0 {4:0,3:26,2:190}
      c_m  head  tail      c_af      c_d  c_tau  c_h
38      5    39    52  0.254340  {0,2,0}     22    1
19     15   217   218  0.499530  {0,1,0}     30    1
46     39    31    32  0.410365  {1,0,0}     22    1
81     61    97   115  0.587050  {1,1,0}     25    1
89     65     0     1  0.155308  {1,3,0}     23    1
106   101   196   197  0.743616  {1,0,0}     39    1
113   168     3    15  0.738160  {1,0,0}     31    1
69    170     1    12  0.400411  {0,3,0}     32    0
30    276    29    30  0.515105  {0,3,0}     36    0
25    325   122   123  0.405150  {1,1,0}     40    1
102   353   153   154  0.321938  {1,1,0}     25    1
80    380    43    46  0.951840  {1,1,0}     24    1
110   385   126   150  0.446462  {1,1,0}     29    1
62    402   171   172  0.116023  {1,0,0}     33    1
61    461   107   108  0.086012  {1,1,0}     38    1
79    469   197   200  0.208622  {0,2,0}     30    1
51    475    32    33  0.591125  {0,1,0}     25    0
85    477   138   139  0.775717  {0,2,0}     33    1
74    485   227   229  0.177967  {1,1,0}     34    1
16    504   181   182  0.591676  {1,1,0}     21    1
1     505   154   158  0.712071  {0,1,0}     34    0
88    514   130   131  0.024047  {0,3,0}     30    1
31    536    27    28  0.243426  {0,2,0}     31    1
76    548     6     7  0.360752  {0,3,0}     39    1
3     555   154   157  0.952562  {0,2,0}     25    0
50    561   166   167  0.382660  {0,1,0}     36    1
34    576   247   248  0.766749  {0,0,1}     21    0
13    597    91    96  0.319945  {0,1,1}     37    0
71    601     4     5  0.011428  {0,1,0}     36    1
24    638   175   177  0.927124  {0,0,1}     36    0
39    638   106   118  0.913755  {0,1,0}     34    1
58    649   158   159  0.273309  {0,1,0}     28    1
18    657   157   163  0.968973  {0,1,0}     24    0
95    671    97    98  0.842077  {0,3,0}     21    1
40    672    62    63  0.632372  {0,0,1}     30    0
15    673   120   170  0.700754  {1,1,0}     37    1
119   675   243   245  0.333954  {0,1,0}     27    0
10    680    21    35  0.078907  {0,3,0}     23    0
4     680   175   176  0.174473  {0,0,1}     28    0
53    684    98   127  0.583838  {1,1,0}     35    1
28    687    89    90  0.323065  {0,2,0}     20    0
17    703   166   167  0.774459  {0,1,0}     23    1
33    709    59    60  0.423283  {0,2,0}     25    0
8     712   181   182  0.448103  {0,1,0}     21    1
109   718     6     7  0.252459  {0,1,1}     32    0
124   721   139   140  0.583747  {1,1,0}     23    1
87    725   131   132  0.146848  {0,0,1}     23    1
121   736    10    41  0.339016  {0,3,0}     27    1
91    742   221   222  0.326088  {1,0,0}     24    1
11    745    45    64  0.889963  {0,3,0}     24    1
93    750   171   172  0.277525  {0,1,0}     26    1
68    750   174   189  0.151959  {0,2,0}     20    1
32    751   135   136  0.316705  {0,0,1}     34    1
20    752    98   127  0.670115  {0,1,0}     21    0
6     753   234   235  0.215864  {1,1,0}     31    1
82    761    91    96  0.533390  {1,0,0}     29    1
112   761    59    60  0.122494  {0,3,0}     31    1
107   764    89    90  0.333790  {1,1,0}     26    1
104   774   210   215  0.954219  {0,1,0}     26    0
108   775   123   124  0.119961  {1,1,0}     26    1
72    776   116   123  0.785140  {1,0,0}     28    1
99    780    27    30  0.316228  {0,2,0}     38    0
86    791    85   101  0.397654  {0,2,0}     24    0
60    795   116   123  0.240456  {1,1,0}     20    1
21    799    48    57  0.813291  {0,2,0}     36    1
9     800    63    64  0.536620  {0,3,0}     31    0
73    809     3    15  0.170412  {0,3,0}     33    1
67    812     2    14  0.249111  {0,1,0}     35    1
