map EGL-G1-B
fac 5 10 {0,101,49,161,7}
hosp 2 {0,172}
n_ALS 5 1 {3:101,1:49,1:7}
n_BLS 16 1 {3:0,5:101,4:161,4:7}
n_CLS 6 0 {2:0,2:101,1:49,1:161}
      c_m  head  tail      c_af      c_d  c_tau  c_h
43     16    63    64  0.521793  {1,0,0}     20    1
5      22    14    15  0.487355  {1,0,0}     31    1
87     23    10    41  0.303142  {0,3,0}     23    1
7      31    50    52  0.940026  {0,1,1}     31    1
61     49   122   123  0.751201  {0,0,1}     26    1
18     59    72    73  0.207290  {0,1,0}     31    1
123    99   203   210  0.302183  {1,0,0}     34    1
79    128    55    56  0.931840  {1,0,0}     38    1
94    137    72    73  0.642938  {0,1,0}     39    1
91    153    34    41  0.644566  {0,2,0}     32    1
0     169    77    78  0.825738  {0,1,0}     36    1
6     273   118   119  0.222459  {0,1,0}     36    1
67    340    47    48  0.736265  {0,2,0}     39    1
16    341    46    47  0.822192  {1,0,0}     38    1
14    360    89    90  0.932100  {0,0,1}     35    1
42    418    39    72  0.446344  {0,1,0}     31    0
21    418    38    40  0.245500  {1,1,0}     35    1
39    422   244   249  0.762461  {1,0,0}     30    1
88    424   160   163  0.547581  {0,0,1}     34    1
65    427   110   113  0.952439  {0,2,0}     38    1
2     431   202   203  0.719477  {1,1,0}     27    1
99    445    78    79  0.285747  {1,1,0}     40    1
113   447   199   201  0.596623  {0,1,0}     21    1
12    450    41    51  0.499255  {0,0,1}     29    0
124   469   170   171  0.496119  {0,3,0}     32    1
48    479   185   186  0.641159  {0,0,1}     29    0
3     482   150   152  0.531425  {0,1,0}     23    1
53    495    48    49  0.279780  {1,1,0}     24    1
127   498     1     2  0.938618  {1,0,0}     26    1
45    509   119   169  0.535395  {1,2,0}     31    1
36    533    97   126  0.075618  {0,3,0}     37    1
103   548    43    45  0.763270  {0,2,0}     38    1
82    554   125   149  0.579151  {1,1,0}     36    1
59    557    68    79  0.760926  {0,2,0}     28    1
55    578   144   145  0.810716  {0,1,0}     25    1
78    596    16    17  0.977376  {0,1,0}     30    1
30    601   127   128  0.133980  {1,0,0}     29    1
107   609     4     5  0.591557  {1,1,0}     26    1
38    618   237   238  0.270226  {0,3,0}     31    1
51    624    15    17  0.153299  {0,3,0}     20    0
