map EGL-G2-C
fac 5 10 {0,124,6,50,72}
hosp 2 {0,204}
n_ALS 10 1 {3:0,3:124,4:6}
n_BLS 17 1 {4:0,3:124,5:6,4:50,1:72}
n_CLS 8 0 {3:0,2:124,3:72}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125    19   161   164  0.668442  {1,1,0}     23    0
50     19   206   207  0.739586  {0,2,0}     20    1
57     57    71    72  0.843780  {0,3,0}     31    1
103    73    97   112  0.723742  {0,1,0}     40    1
112    73   239   240  0.345652  {0,0,1}     34    0
51    124    41    51  0.204051  {0,0,1}     37    0
122   176    61    62  0.528983  {0,1,0}     34    0
19    219   184   185  0.087503  {0,2,0}     38    0
38    225   216   218  0.688241  {0,2,0}     30    0
105   253    54    55  0.124870  {1,0,0}     39    1
90    255    40    41  0.893243  {0,1,1}     22    0
92    265    38    40  0.709098  {0,3,0}     34    1
78    335   103   104  0.512571  {0,1,0}     34    0
0     398   203   204  0.070034  {0,1,0}     39    1
34    405    47    48  0.626175  {0,3,0}     32    1
12    413    48    49  0.297742  {0,2,0}     31    0
77    420     1     2  0.177226  {0,2,0}     39    1
44    426    71    73  0.133750  {0,2,0}     21    1
126   437   185   187  0.911052  {0,3,0}     33    1
91    444   234   239  0.093397  {1,0,0}     26    1
107   508   163   168  0.451634  {1,0,0}     21    0
20    528   137   138  0.820674  {1,1,0}     32    1
111   538   159   160  0.745815  {0,1,0}     22    1
35    538   175   176  0.573866  {0,1,0}     27    1
95    565   107   109  0.946000  {0,3,0}     20    0
61    576   252   253  0.527468  {0,2,0}     22    1
87    583   188   189  0.182894  {1,0,0}     23    1
124   591   192   193  0.941045  {0,2,0}     29    0
10    592   129   130  0.717422  {0,1,0}     26    0
71    600   218   250  0.688376  {1,1,0}     36    1
116   602   219   220  0.050559  {0,0,1}     29    1
39    602    50    51  0.400962  {0,3,0}     27    1
6     605   111   114  0.720468  {0,1,0}     22    0
27    605   174   189  0.607332  {0,2,0}     33    1
102   618   217   219  0.733567  {0,3,0}     22    1
120   620    92    93  0.997209  {1,1,0}     34    1
99    626   227   233  0.059670  {0,2,0}     33    1
68    646   168   176  0.419219  {0,2,0}     38    0
29    648    16    17  0.589251  {0,1,1}     32    1
94    669   147   148  0.543195  {0,2,0}     37    0
84    669    61    65  0.955401  {0,1,0}     23    1
5     672   233   254  0.960876  {0,3,0}     35    0
119   673    11    42  0.913194  {1,1,0}     26    1
127   675   164   165  0.626264  {0,2,0}     21    1
81    676     0     1  0.442975  {0,3,0}     26    1
113   680   212   213  0.604951  {1,1,0}     28    1
8     693   113   115  0.254542  {1,0,0}     29    1
121   707     7    30  0.752218  {0,2,0}     33    1
97    717    57    61  0.411730  {0,0,1}     28    0
89    718    23    87  0.759862  {1,0,0}     27    1
101   718   199   200  0.995221  {0,2,0}     30    0
82    724    15    17  0.743336  {0,3,0}     29    1
123   725   197   199  0.088989  {1,0,0}     27    1
48    725    94    95  0.474673  {0,1,0}     23    0
26    746    72    73  0.406062  {0,2,0}     21    0
63    762   133   134  0.343014  {0,3,0}     28    1
54    764   167   168  0.965912  {0,1,1}     35    0
22    770   156   157  0.525304  {0,1,0}     23    1
118   771    69    70  0.950025  {0,3,0}     32    1
11    774    66    67  0.088561  {0,2,0}     32    1
106   788    59    72  0.837409  {0,3,0}     37    0
43    796   250   251  0.035619  {0,2,0}     21    1
75    802   163   168  0.255975  {1,0,0}     20    1
2     813   202   203  0.067529  {1,0,0}     33    1
117   815   112   113  0.074206  {0,2,0}     21    0
18    824   206   207  0.637593  {0,3,0}     30    1
24    829    78    79  0.267047  {0,3,0}     29    1
98    831    66    92  0.916640  {0,2,0}     31    0
74    833    23    87  0.791397  {0,1,0}     38    0
60    856   198   199  0.380364  {1,1,0}     27    1
72    856   158   159  0.120821  {0,1,0}     33    0
52    859    16    18  0.296528  {1,3,0}     26    1
115   869    49    56  0.492845  {0,1,0}     22    1
108   882   197   200  0.580618  {1,0,0}     29    1
9     887   122   123  0.909889  {0,1,0}     26    0
79    905   161   165  0.028782  {1,1,0}     21    1
40    906   181   182  0.977472  {0,2,0}     33    1
4     906    18    19  0.993037  {0,2,0}     31    1
110   913    94    95  0.922905  {0,2,0}     40    0
16    918   223   224  0.300671  {0,1,1}     37    1
85    925    22    24  0.206561  {0,2,0}     27    1
13    931     1    12  0.723039  {1,0,0}     21    1
58    943   174   182  0.440315  {1,1,0}     21    1
70    956    65    66  0.938747  {0,3,0}     23    0
15    963   227   229  0.057726  {0,3,0}     29    1
14    967   108   109  0.310555  {0,1,0}     31    0
59    978   117   121  0.304504  {0,2,0}     23    1
114   981   185   186  0.274544  {1,0,0}     39    1
45    981   116   123  0.767168  {0,0,1}     25    1
69    990   210   215  0.159445  {0,1,0}     38    1
67   1003   150   151  0.510424  {1,1,0}     28    1
62   1018   120   170  0.070934  {1,0,0}     32    1
1    1020    43    45  0.469057  {0,2,0}     40    0
93   1028    36    39  0.168840  {0,1,0}     31    0
83   1042    63    64  0.887762  {0,2,0}     20    1
104  1091   210   215  0.256078  {1,1,0}     21    1
23   1094    57    61  0.989111  {0,1,0}     24    0
21   1107    84    86  0.435435  {0,1,0}     39    1
65   1107     0    21  0.026329  {0,2,0}     25    1
88   1124   143   145  0.449159  {1,1,0}     25    1
30   1131   201   203  0.247952  {1,0,0}     32    1
41   1141    36    38  0.272815  {0,3,0}     26    0
73   1141   226   251  0.721662  {0,1,0}     27    1
49   1147   242   243  0.299329  {0,3,0}     39    1
109  1153    70    79  0.289674  {1,1,0}     39    1
55   1167   190   192  0.549401  {1,1,0}     27    1
25   1168   166   167  0.929279  {0,2,0}     31    0
32   1172    27    28  0.783641  {0,0,1}     40    1
53   1201    72    73  0.476939  {1,1,0}     34    1
76   1213    10    11  0.871620  {0,1,1}     35    0
7    1217   105   107  0.864143  {0,1,0}     40    1
86   1257     0     1  0.639208  {0,2,0}     37    0
47   1260     4     5  0.691580  {0,1,0}     25    1
36   1290    60    68  0.764606  {1,1,0}     30    1
100  1291   194   242  0.013169  {1,0,0}     37    1
46   1302   197   199  0.713126  {1,1,0}     25    1
37   1314   213   214  0.292499  {0,2,0}     23    1
3    1340     0    21  0.569626  {0,2,0}     30    0
33   1366   138   139  0.734865  {0,1,0}     22    0
28   1382    36    37  0.329181  {1,1,0}     20    1
66   1394   156   157  0.961095  {0,3,0}     24    0
96   1397   141   150  0.922022  {0,2,0}     31    1
64   1405    90    92  0.677167  {0,2,0}     22    1
80   1410    99   100  0.170045  {0,3,0}     23    1
17   1412   192   194  0.076045  {0,3,0}     24    1
42   1418   208   210  0.990146  {0,1,0}     36    0
56   1427   148   149  0.071184  {0,3,0}     24    0
31   1434   234   235  0.953969  {0,1,0}     21    1
