map EGL-G1-E
fac 5 10 {0,202,21,76,70}
hosp 2 {0,175}
n_ALS 5 1 {1:0,2:21,2:70}
n_BLS 22 1 {4:0,10:202,2:21,2:76,4:70}
n_CLS 7 0 {2:0,3:21,1:76,1:70}
      c_m  head  tail      c_af      c_d  c_tau  c_h
64     18    45    46  0.269415  {1,2,0}     24    1
79     19    58    59  0.422783  {1,1,0}     35    1
127    30     9    34  0.483352  {0,2,0}     29    1
44     31   161   162  0.716654  {0,2,0}     20    0
42     59   225   248  0.072848  {0,2,0}     29    0
83     61   123   124  0.156446  {0,1,0}     27    1
88     76    88    96  0.676863  {0,3,0}     20    1
6      83   135   145  0.361362  {0,1,1}     20    0
104   134   206   207  0.905810  {0,0,1}     29    0
26    143   116   117  0.209349  {0,3,0}     26    0
11    166   188   189  0.730918  {0,2,0}     23    1
75    170    31    32  0.773479  {0,2,0}     34    1
50    224    77    78  0.770754  {0,1,0}     27    0
5     226    66    68  0.933623  {0,1,0}     20    1
72    228   127   138  0.799121  {0,1,0}     21    1
86    254    19    25  0.012045  {0,3,0}     35    0
23    276   240   242  0.201926  {0,1,0}     25    0
67    325   105   107  0.603512  {0,1,0}     26    1
123   332    53    55  0.036420  {0,2,0}     40    1
61    354    51    52  0.977146  {1,1,0}     30    1
20    363   176   179  0.028466  {0,3,0}     38    1
21    461    98   130  0.786185  {0,2,0}     40    1
106   474     5    23  0.346873  {1,0,0}     35    1
89    478   212   218  0.549769  {0,0,1}     26    1
25    502    35    36  0.008221  {1,0,0}     29    1
49    514   219   220  0.210981  {0,1,0}     28    1
40    523    70    71  0.497354  {1,1,0}     36    1
77    534    66    67  0.241222  {0,3,0}     35    1
51    549   178   182  0.607427  {0,1,0}     32    0
91    552   194   195  0.306016  {0,2,0}     31    0
56    558    12    13  0.919459  {0,0,1}     20    1
82    564   153   156  0.307513  {0,1,0}     24    1
46    565    61    62  0.144737  {0,2,0}     32    1
125   568   244   248  0.350193  {0,3,0}     40    0
15    568    77    78  0.450244  {0,0,1}     34    1
121   570   178   183  0.983838  {0,1,0}     21    1
103   576   246   247  0.454214  {1,1,0}     25    1
10    600    37    74  0.573465  {0,2,0}     33    1
80    608   106   108  0.097465  {0,3,0}     32    0
70    612    93    94  0.345108  {1,1,0}     34    1
111   615    41    51  0.250565  {0,1,0}     39    0
29    621   199   202  0.662069  {0,2,0}     32    1
32    647   186   187  0.794203  {0,1,0}     31    1
52    653    73    74  0.727775  {1,0,0}     31    1
41    657    27    30  0.049007  {0,1,0}     35    1
34    660   144   147  0.899624  {0,1,0}     39    1
35    662   228   229  0.475175  {0,1,1}     30    0
43    664   134   135  0.603423  {1,0,0}     22    1
27    677   138   139  0.809431  {1,0,0}     38    1
12    680    24    26  0.861445  {0,1,0}     22    0
39    682   244   249  0.402532  {0,3,0}     22    0
31    689   203   210  0.682764  {0,0,1}     39    1
53    714   191   194  0.709855  {0,0,1}     29    1
48    759     4     5  0.160623  {1,1,0}     26    1
101   763    98    99  0.368419  {1,1,0}     22    1
115   776    28    29  0.029974  {0,2,0}     21    1
76    778   246   248  0.624383  {0,1,0}     30    0
19    788   223   224  0.713836  {0,1,1}     25    1
94    793   108   109  0.885754  {1,0,0}     33    1
3     803   167   175  0.244932  {0,2,0}     29    0
30    808    13    14  0.141145  {0,2,0}     28    1
17    812   132   133  0.829616  {0,3,0}     34    1
81    815    88    89  0.710999  {0,1,1}     26    0
66    816   242   243  0.847690  {0,2,0}     39    1
71    825   136   137  0.182144  {0,2,0}     28    0
117   836    51    52  0.059868  {1,2,0}     20    1
116   843   139   141  0.349707  {1,1,0}     33    1
118   851    31    32  0.229050  {0,3,0}     21    1
85    851     3    15  0.693876  {0,2,0}     36    1
54    852   102   110  0.043412  {0,2,0}     33    1
78    856   222   225  0.127067  {0,2,0}     37    1
73    859   162   167  0.446312  {0,2,0}     27    0
102   869   160   163  0.183213  {1,0,0}     32    1
24    869     0     1  0.310401  {1,0,0}     21    1
84    871     1    12  0.798144  {1,1,0}     23    1
7     883    53    55  0.767472  {0,2,0}     33    1
55    897   116   117  0.238667  {0,3,0}     38    0
65    902    39    52  0.652888  {0,1,0}     27    1
126   907    47    48  0.312162  {0,0,1}     20    1
2     911   119   161  0.120121  {1,1,0}     34    1
33    911     1     2  0.741708  {0,0,1}     20    1
28    911   210   211  0.641452  {0,2,0}     29    0
93    919   104   106  0.047994  {0,1,0}     31    0
1     932    89    91  0.883249  {0,1,0}     37    0
4     942   225   248  0.217595  {0,2,0}     26    1
95    947   167   175  0.826783  {0,1,1}     37    1
38    948   232   233  0.489100  {0,1,0}     38    0
