map EGL-G1-D
fac 5 10 {0,243,230,231,17}
hosp 2 {0,243}
n_ALS 6 1 {2:0,2:231,2:17}
n_BLS 21 1 {3:0,1:243,8:230,3:231,6:17}
n_CLS 8 0 {4:0,1:243,2:231,1:17}
      c_m  head  tail      c_af      c_d  c_tau  c_h
97      1   240   242  0.963760  {1,0,0}     38    1
60     25   189   190  0.938167  {0,2,0}     36    0
50     36    78    79  0.639075  {0,2,0}     21    1
67     40   119   169  0.956097  {0,0,1}     29    0
52     50    43    45  0.699383  {0,1,0}     26    0
99     70    39    52  0.125048  {0,3,0}     29    0
54    103    91    92  0.584327  {0,1,0}     36    0
27    145   166   167  0.890751  {1,0,0}     22    1
15    158    20    21  0.638974  {0,3,0}     32    1
127   207   210   211  0.647571  {1,0,0}     27    1
125   210   108   109  0.440896  {0,2,0}     21    0
23    237   185   192  0.074558  {0,1,0}     37    1
98    240   219   221  0.826282  {0,3,0}     20    0
44    250   189   190  0.991784  {1,0,0}     38    1
66    250    68    79  0.821217  {1,1,0}     27    1
93    290   123   124  0.596032  {1,1,0}     39    1
104   293    20    21  0.821429  {0,2,0}     34    1
53    353   146   147  0.127290  {0,1,0}     25    0
39    401   156   160  0.499048  {1,1,0}     20    1
11    438   170   171  0.915095  {0,2,0}     24    0
79    453    54    55  0.592994  {0,2,0}     22    0
48    467   196   203  0.233798  {0,2,0}     30    1
47    483    54    55  0.839649  {0,1,0}     26    1
69    489    50    53  0.735622  {0,1,0}     40    0
13    509   110   113  0.220161  {1,1,0}     40    1
45    510   193   194  0.248920  {0,1,0}     26    1
101   517     6     7  0.811887  {0,1,0}     37    1
109   522   202   203  0.295368  {0,2,0}     37    0
102   536   150   152  0.502865  {0,2,0}     37    0
114   540   226   227  0.671279  {0,1,0}     29    1
78    548    30    33  0.193387  {0,2,0}     23    0
96    558   101   110  0.923329  {1,1,0}     23    1
22    575   202   203  0.946464  {1,0,0}     40    1
21    577    23    86  0.038565  {0,3,0}     29    1
3     581   225   226  0.301374  {0,2,0}     28    0
2     590    32    33  0.921957  {0,3,0}     20    1
92    594    35    36  0.098736  {0,1,0}     32    0
12    598   212   218  0.129607  {0,0,1}     40    1
35    611    65    92  0.175996  {1,0,0}     40    1
17    612   169   170  0.889016  {0,0,1}     39    1
61    621   234   235  0.755503  {0,2,0}     24    0
75    625   176   180  0.356206  {0,2,0}     29    0
86    626    45    46  0.495049  {1,0,0}     31    1
51    630   213   214  0.584342  {1,0,0}     37    1
43    642   102   103  0.737917  {1,0,0}     29    1
9     651   102   103  0.013001  {0,2,0}     22    1
124   652    54    55  0.990974  {0,1,0}     31    1
106   665    81    82  0.719325  {0,2,0}     37    1
24    689   219   221  0.093058  {0,3,0}     32    0
33    690   136   137  0.020218  {0,1,1}     28    0
40    701   178   179  0.728764  {0,2,0}     23    0
64    714   180   181  0.013762  {1,0,0}     28    0
