map EGL-G2-C
fac 5 10 {0,165,55,91,8}
hosp 1 {0}
n_ALS 6 1 {3:0,1:91,2:8}
n_BLS 16 1 {2:0,4:165,4:55,2:91,4:8}
n_CLS 10 0 {2:0,3:165,2:55,2:91,1:8}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      3   141   142  0.512849  {1,3,0}     27    1
72     35    43    45  0.631252  {0,1,1}     20    0
43     96    50    53  0.841577  {1,1,0}     26    1
69     97   150   151  0.126309  {0,3,0}     26    1
104   114   156   157  0.435340  {0,1,0}     26    0
3     167   217   218  0.107090  {0,1,0}     26    0
90    244     8    33  0.018413  {0,2,0}     23    0
117   248   174   182  0.988067  {0,1,0}     27    1
50    261     8     9  0.428495  {0,1,0}     33    0
77    282   154   157  0.928917  {0,2,0}     22    1
53    350   199   200  0.100846  {0,1,0}     39    1
55    359    17    22  0.970754  {0,1,1}     27    1
91    359   201   203  0.683447  {0,2,0}     30    1
107   368    29    31  0.691374  {1,0,0}     39    1
35    412   249   252  0.923242  {0,1,0}     33    1
115   427   216   218  0.795013  {0,1,0}     24    1
82    428   242   243  0.627343  {0,1,0}     38    1
97    431     7     8  0.422296  {1,1,0}     33    1
26    432    94    95  0.948924  {1,1,0}     37    1
20    433   166   167  0.711763  {0,1,0}     36    0
33    442     8     9  0.164645  {1,0,0}     30    1
6     448   247   248  0.216484  {0,3,0}     27    1
63    451   200   201  0.190694  {0,1,0}     27    1
24    459     5    23  0.657347  {0,2,0}     40    1
111   481   225   226  0.660153  {0,1,0}     28    0
39    481   177   181  0.826753  {0,1,0}     23    1
113   485   126   127  0.414390  {1,0,0}     33    1
76    531    32    33  0.564034  {0,1,0}     30    0
85    533   215   221  0.956900  {1,0,0}     26    1
22    539   158   159  0.080736  {0,2,0}     32    0
126   541   133   135  0.820748  {1,1,0}     22    1
100   561     6     7  0.280803  {1,1,0}     31    1
46    564    29    30  0.507363  {0,2,0}     23    1
88    569   135   136  0.747209  {0,2,0}     20    0
32    572    66    67  0.093564  {0,1,0}     35    1
0     581   175   177  0.616487  {0,2,0}     29    0
64    584    21    35  0.120655  {1,1,0}     21    1
67    612    29    30  0.847903  {1,1,0}     30    1
60    626    74    75  0.114377  {0,1,0}     26    1
5     644   213   214  0.950516  {0,1,0}     31    1
125   649   184   185  0.414582  {1,2,0}     23    1
56    661   179   183  0.246924  {0,1,0}     38    1
81    664   242   243  0.469541  {0,2,0}     23    0
119   680   123   124  0.854219  {1,1,0}     29    1
89    681   188   189  0.349887  {0,1,1}     37    0
66    688    12    16  0.150294  {1,1,0}     27    1
75    707   179   184  0.084457  {0,2,0}     24    1
54    732   135   136  0.997962  {0,1,0}     29    1
15    732   154   157  0.201698  {1,0,0}     23    1
123   741    61    62  0.762471  {0,1,0}     25    0
103   754   226   251  0.180452  {1,1,0}     26    1
80    793    46    47  0.321922  {1,0,0}     29    1
74    793   154   157  0.994402  {0,2,0}     25    1
114   794    17    19  0.927277  {0,2,0}     38    1
73    799   188   189  0.870559  {0,3,0}     22    0
13    804    61    62  0.040719  {1,1,0}     40    1
29    805    40    41  0.466828  {0,3,0}     20    0
68    809   147   148  0.213214  {1,0,0}     37    1
92    809    93    94  0.556773  {1,1,0}     35    1
118   847    31    32  0.561287  {0,2,0}     26    1
116   854   133   135  0.859242  {1,1,0}     40    1
110   872   142   143  0.954777  {0,1,0}     27    1
9     872   197   199  0.621888  {0,1,0}     39    1
16    880   244   253  0.346983  {0,1,0}     27    0
7     883   106   108  0.752218  {0,2,0}     34    0
14    888   223   224  0.790659  {0,2,0}     33    1
83    891   225   228  0.531569  {0,2,0}     23    1
124   910    61    62  0.385627  {0,1,0}     28    0
52    911    61    62  0.352491  {0,2,0}     40    1
122   912   156   162  0.803023  {0,2,0}     32    0
12    916    48    49  0.674479  {1,1,0}     23    1
79    928   109   110  0.726759  {0,1,0}     32    1
95    932    78    79  0.091584  {0,2,0}     34    0
18    939     7    30  0.273073  {0,1,1}     39    1
4     941   103   111  0.207172  {1,3,0}     36    1
21    948   234   235  0.315165  {0,3,0}     21    0
38    949    49    50  0.252620  {0,1,0}     21    1
61    950   105   106  0.644497  {0,1,0}     26    1
25    958    50    52  0.332998  {0,1,1}     29    0
65    959   206   207  0.312558  {0,1,0}     30    0
34    987   225   228  0.152940  {1,0,0}     33    0
120   993   128   139  0.467478  {1,0,0}     24    1
101   993    89    90  0.104272  {0,3,0}     38    0
58    994    62    63  0.056386  {0,1,0}     29    1
96    996   225   228  0.196825  {0,2,0}     40    1
41   1010    67    69  0.509053  {0,2,0}     25    1
108  1011   103   111  0.646658  {0,2,0}     24    0
8    1014   204   205  0.595219  {0,0,1}     40    0
121  1029    49    50  0.287105  {0,3,0}     40    1
93   1030   125   126  0.039289  {1,0,0}     34    1
78   1044    17    19  0.708049  {1,0,0}     33    1
45   1046   186   198  0.770692  {0,1,0}     25    1
112  1061   231   232  0.018820  {0,2,0}     36    1
70   1062   104   114  0.228088  {1,2,0}     38    0
106  1069   200   201  0.306252  {1,0,0}     35    1
59   1079    94    95  0.766508  {1,1,0}     26    1
27   1083   125   152  0.979588  {0,2,0}     27    1
102  1083   192   193  0.082347  {1,0,0}     33    1
109  1099   234   235  0.199263  {0,1,0}     32    1
31   1117   177   180  0.510430  {0,1,1}     33    0
1    1118    99   100  0.464867  {0,3,0}     33    0
71   1128    45    64  0.066596  {0,1,0}     38    1
42   1129    36    37  0.522548  {0,1,0}     28    1
57   1139    61    65  0.935593  {0,3,0}     20    0
37   1143    67    68  0.733289  {0,1,1}     35    1
94   1157    92    93  0.228137  {1,0,0}     32    1
47   1170   190   191  0.110501  {1,0,0}     34    1
49   1182   220   221  0.547130  {0,3,0}     31    0
127  1183   226   251  0.721854  {0,2,0}     34    0
62   1190   133   134  0.719528  {0,3,0}     21    0
87   1219   174   189  0.668492  {1,1,0}     26    1
40   1229   226   251  0.557777  {1,0,0}     27    1
99   1235     5    26  0.305170  {0,3,0}     37    0
19   1289   121   122  0.909391  {1,1,0}     27    1
48   1315   126   127  0.957516  {0,1,0}     22    0
84   1318    87    88  0.903012  {0,2,0}     27    0
44   1322   131   132  0.852024  {0,1,1}     36    1
28   1323    49    50  0.082345  {0,1,0}     24    1
11   1326    91    96  0.626243  {1,1,0}     31    1
17   1359    84    86  0.476989  {1,1,0}     39    1
10   1364    17    19  0.105781  {0,1,0}     29    1
36   1374     9    10  0.677841  {0,1,0}     36    0
86   1376   228   230  0.296555  {1,0,0}     33    1
51   1381    73    74  0.892883  {0,1,0}     37    0
30   1396   237   238  0.489332  {0,2,0}     21    1
23   1412   226   229  0.072882  {0,3,0}     29    1
105  1419    39    40  0.042344  {1,1,0}     28    0
2    1438    99   131  0.927738  {0,1,0}     25    0
